dateRep,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,high_risk_2k
14/12/2020,788,14,Albania,AL,ALB,2862427.0,Europe,380.97041427,False
13/12/2020,879,12,Albania,AL,ALB,2862427.0,Europe,382.61237754,False
12/12/2020,802,12,Albania,AL,ALB,2862427.0,Europe,370.9439577,False
11/12/2020,873,14,Albania,AL,ALB,2862427.0,Europe,365.45910166,False
10/12/2020,752,15,Albania,AL,ALB,2862427.0,Europe,357.87812231,False
09/12/2020,753,14,Albania,AL,ALB,2862427.0,Europe,354.10510032,False
08/12/2020,695,17,Albania,AL,ALB,2862427.0,Europe,353.79068182,False
07/12/2020,840,16,Albania,AL,ALB,2862427.0,Europe,357.2842207,False
06/12/2020,846,19,Albania,AL,ALB,2862427.0,Europe,347.67698879,False
05/12/2020,801,18,Albania,AL,ALB,2862427.0,Europe,343.86903142,False
04/12/2020,782,13,Albania,AL,ALB,2862427.0,Europe,345.09177003,False
03/12/2020,705,17,Albania,AL,ALB,2862427.0,Europe,345.23151158,False
02/12/2020,832,12,Albania,AL,ALB,2862427.0,Europe,345.44112391,False
01/12/2020,557,12,Albania,AL,ALB,2862427.0,Europe,340.62004027,False
30/11/2020,835,11,Albania,AL,ALB,2862427.0,Europe,342.19213276,True
29/11/2020,545,16,Albania,AL,ALB,2862427.0,Europe,333.87751024,True
28/11/2020,645,18,Albania,AL,ALB,2862427.0,Europe,333.42335019,True
27/11/2020,656,10,Albania,AL,ALB,2862427.0,Europe,328.00836493,True
26/11/2020,644,8,Albania,AL,ALB,2862427.0,Europe,319.4142593,True
25/11/2020,744,19,Albania,AL,ALB,2862427.0,Europe,314.62811104,True
24/11/2020,795,17,Albania,AL,ALB,2862427.0,Europe,308.30480568,True
23/11/2020,565,14,Albania,AL,ALB,2862427.0,Europe,298.87225072,True
22/11/2020,737,13,Albania,AL,ALB,2862427.0,Europe,296.63638584,True
21/11/2020,836,15,Albania,AL,ALB,2862427.0,Europe,288.18202176,True
20/11/2020,786,11,Albania,AL,ALB,2862427.0,Europe,276.05944187,True
19/11/2020,711,9,Albania,AL,ALB,2862427.0,Europe,263.30802497,True
18/11/2020,694,6,Albania,AL,ALB,2862427.0,Europe,252.30337752,True
17/11/2020,602,8,Albania,AL,ALB,2862427.0,Europe,241.36860084,True
16/11/2020,597,11,Albania,AL,ALB,2862427.0,Europe,231.5517566,True
15/11/2020,532,7,Albania,AL,ALB,2862427.0,Europe,222.11920164,True
14/11/2020,490,7,Albania,AL,ALB,2862427.0,Europe,211.95300352,True
13/11/2020,410,8,Albania,AL,ALB,2862427.0,Europe,205.97905204,True
12/11/2020,507,11,Albania,AL,ALB,2862427.0,Europe,201.26277456,True
11/11/2020,563,8,Albania,AL,ALB,2862427.0,Europe,194.41543837,True
10/11/2020,525,12,Albania,AL,ALB,2862427.0,Europe,184.66846491,True
09/11/2020,501,2,Albania,AL,ALB,2862427.0,Europe,176.38877777,True
08/11/2020,495,8,Albania,AL,ALB,2862427.0,Europe,169.33182925,True
07/11/2020,489,6,Albania,AL,ALB,2862427.0,Europe,162.58929922,True
06/11/2020,421,7,Albania,AL,ALB,2862427.0,Europe,156.19612308,True
05/11/2020,396,4,Albania,AL,ALB,2862427.0,Europe,152.03881182,True
04/11/2020,381,5,Albania,AL,ALB,2862427.0,Europe,148.58020833,True
03/11/2020,321,9,Albania,AL,ALB,2862427.0,Europe,145.78537723,True
02/11/2020,327,9,Albania,AL,ALB,2862427.0,Europe,144.87705713,True
01/11/2020,241,7,Albania,AL,ALB,2862427.0,Europe,143.27002924,True
31/10/2020,319,3,Albania,AL,ALB,2862427.0,Europe,144.38796168,True
30/10/2020,275,6,Albania,AL,ALB,2862427.0,Europe,143.33990002,True
29/10/2020,311,6,Albania,AL,ALB,2862427.0,Europe,142.71106302,True
28/10/2020,284,7,Albania,AL,ALB,2862427.0,Europe,138.93804104,True
27/10/2020,288,3,Albania,AL,ALB,2862427.0,Europe,135.37463139,True
26/10/2020,299,4,Albania,AL,ALB,2862427.0,Europe,131.28719089999998,True
25/10/2020,302,4,Albania,AL,ALB,2862427.0,Europe,126.71065498,True
24/10/2020,306,4,Albania,AL,ALB,2862427.0,Europe,121.92450672,True
23/10/2020,302,3,Albania,AL,ALB,2862427.0,Europe,117.06848769,True
22/10/2020,297,4,Albania,AL,ALB,2862427.0,Europe,112.42208098,True
21/10/2020,301,4,Albania,AL,ALB,2862427.0,Europe,107.70580349999999,True
20/10/2020,295,3,Albania,AL,ALB,2862427.0,Europe,102.71004291,True
19/10/2020,281,3,Albania,AL,ALB,2862427.0,Europe,97.43479921,True
18/10/2020,273,5,Albania,AL,ALB,2862427.0,Europe,92.82332790000001,True
17/10/2020,289,4,Albania,AL,ALB,2862427.0,Europe,88.59614586,True
16/10/2020,257,5,Albania,AL,ALB,2862427.0,Europe,84.05454532,True
15/10/2020,203,5,Albania,AL,ALB,2862427.0,Europe,80.56100645,True
14/10/2020,182,5,Albania,AL,ALB,2862427.0,Europe,78.04565846,True
13/10/2020,171,4,Albania,AL,ALB,2862427.0,Europe,76.12421208,True
12/10/2020,168,4,Albania,AL,ALB,2862427.0,Europe,74.76173191,True
11/10/2020,165,3,Albania,AL,ALB,2862427.0,Europe,72.59573781,True
10/10/2020,167,2,Albania,AL,ALB,2862427.0,Europe,70.60442065,True
09/10/2020,169,4,Albania,AL,ALB,2862427.0,Europe,69.10219894,True
08/10/2020,162,4,Albania,AL,ALB,2862427.0,Europe,67.87946033,True
07/10/2020,158,3,Albania,AL,ALB,2862427.0,Europe,66.44710939,True
06/10/2020,144,4,Albania,AL,ALB,2862427.0,Europe,65.5038539,True
05/10/2020,149,4,Albania,AL,ALB,2862427.0,Europe,65.71346623,True
04/10/2020,152,3,Albania,AL,ALB,2862427.0,Europe,66.06282012,True
03/10/2020,159,1,Albania,AL,ALB,2862427.0,Europe,66.09775551,True
02/10/2020,157,1,Albania,AL,ALB,2862427.0,Europe,64.90995229,True
01/10/2020,131,3,Albania,AL,ALB,2862427.0,Europe,64.03656757,True
30/09/2020,127,4,Albania,AL,ALB,2862427.0,Europe,64.49072762,True
29/09/2020,132,3,Albania,AL,ALB,2862427.0,Europe,65.36411234,True
28/09/2020,106,2,Albania,AL,ALB,2862427.0,Europe,66.58685095,True
27/09/2020,108,2,Albania,AL,ALB,2862427.0,Europe,68.75284505,True
26/09/2020,124,3,Albania,AL,ALB,2862427.0,Europe,70.70922682,True
25/09/2020,134,0,Albania,AL,ALB,2862427.0,Europe,72.00183620000001,True
24/09/2020,121,3,Albania,AL,ALB,2862427.0,Europe,72.77041476,True
23/09/2020,131,3,Albania,AL,ALB,2862427.0,Europe,73.81847642,True
22/09/2020,150,2,Albania,AL,ALB,2862427.0,Europe,74.37744264,True
21/09/2020,159,4,Albania,AL,ALB,2862427.0,Europe,74.41237803,True
20/09/2020,153,5,Albania,AL,ALB,2862427.0,Europe,74.20276569,True
19/09/2020,125,5,Albania,AL,ALB,2862427.0,Europe,73.5739287,True
18/09/2020,132,5,Albania,AL,ALB,2862427.0,Europe,73.50405792,False
17/09/2020,144,3,Albania,AL,ALB,2862427.0,Europe,72.9450917,False
16/09/2020,152,2,Albania,AL,ALB,2862427.0,Europe,72.17651315,False
15/09/2020,167,4,Albania,AL,ALB,2862427.0,Europe,70.11532521,True
14/09/2020,168,4,Albania,AL,ALB,2862427.0,Europe,68.92752199,True
13/09/2020,164,3,Albania,AL,ALB,2862427.0,Europe,66.58685095,True
12/09/2020,161,3,Albania,AL,ALB,2862427.0,Europe,63.79201985,True
11/09/2020,156,2,Albania,AL,ALB,2862427.0,Europe,62.0801858,True
10/09/2020,151,1,Albania,AL,ALB,2862427.0,Europe,62.0801858,True
09/09/2020,147,2,Albania,AL,ALB,2862427.0,Europe,62.67408741,True
08/09/2020,151,3,Albania,AL,ALB,2862427.0,Europe,62.91863513,True
07/09/2020,153,4,Albania,AL,ALB,2862427.0,Europe,63.86189063,True
06/09/2020,135,6,Albania,AL,ALB,2862427.0,Europe,63.82695524,True
05/09/2020,123,5,Albania,AL,ALB,2862427.0,Europe,64.56059839999999,True
04/09/2020,116,5,Albania,AL,ALB,2862427.0,Europe,65.57372467,True
03/09/2020,122,6,Albania,AL,ALB,2862427.0,Europe,66.93620484,True
02/09/2020,93,6,Albania,AL,ALB,2862427.0,Europe,68.19387883,True
01/09/2020,133,4,Albania,AL,ALB,2862427.0,Europe,70.35987293,True
31/08/2020,101,5,Albania,AL,ALB,2862427.0,Europe,69.87077749,True
30/08/2020,84,4,Albania,AL,ALB,2862427.0,Europe,70.53454988,False
29/08/2020,112,5,Albania,AL,ALB,2862427.0,Europe,72.59573781,False
28/08/2020,156,3,Albania,AL,ALB,2862427.0,Europe,73.78354103,False
27/08/2020,168,4,Albania,AL,ALB,2862427.0,Europe,73.71367025,False
26/08/2020,154,5,Albania,AL,ALB,2862427.0,Europe,72.77041476,False
25/08/2020,178,4,Albania,AL,ALB,2862427.0,Europe,72.28131931,False
24/08/2020,152,5,Albania,AL,ALB,2862427.0,Europe,70.42974371,False
23/08/2020,156,5,Albania,AL,ALB,2862427.0,Europe,69.87077749,False
22/08/2020,152,2,Albania,AL,ALB,2862427.0,Europe,68.75284505,True
21/08/2020,155,4,Albania,AL,ALB,2862427.0,Europe,68.15894344,True
20/08/2020,158,2,Albania,AL,ALB,2862427.0,Europe,67.18075256,True
19/08/2020,155,2,Albania,AL,ALB,2862427.0,Europe,66.51698017,True
18/08/2020,119,2,Albania,AL,ALB,2862427.0,Europe,65.64359545,True
17/08/2020,120,3,Albania,AL,ALB,2862427.0,Europe,65.01475845,True
16/08/2020,143,6,Albania,AL,ALB,2862427.0,Europe,65.11956462,True
15/08/2020,146,6,Albania,AL,ALB,2862427.0,Europe,64.31605068,True
14/08/2020,154,5,Albania,AL,ALB,2862427.0,Europe,61.97537963,True
13/08/2020,141,3,Albania,AL,ALB,2862427.0,Europe,59.80938553,True
12/08/2020,140,5,Albania,AL,ALB,2862427.0,Europe,58.6565177,True
11/08/2020,125,1,Albania,AL,ALB,2862427.0,Europe,57.85300376,True
10/08/2020,136,6,Albania,AL,ALB,2862427.0,Europe,57.57352065,True
09/08/2020,124,4,Albania,AL,ALB,2862427.0,Europe,57.22416676,True
08/08/2020,135,1,Albania,AL,ALB,2862427.0,Europe,55.23284961,True
07/08/2020,127,6,Albania,AL,ALB,2862427.0,Europe,54.14985256,True
06/08/2020,139,6,Albania,AL,ALB,2862427.0,Europe,53.48608017,True
05/08/2020,130,4,Albania,AL,ALB,2862427.0,Europe,51.00566757,True
04/08/2020,101,6,Albania,AL,ALB,2862427.0,Europe,50.62137829,False
03/08/2020,123,5,Albania,AL,ALB,2862427.0,Europe,49.92267052,False
02/08/2020,120,4,Albania,AL,ALB,2862427.0,Europe,48.49031958,False
01/08/2020,79,3,Albania,AL,ALB,2862427.0,Europe,47.86148258,False
31/07/2020,92,4,Albania,AL,ALB,2862427.0,Europe,47.02303325,False
30/07/2020,108,2,Albania,AL,ALB,2862427.0,Europe,47.26758097,False
29/07/2020,117,4,Albania,AL,ALB,2862427.0,Europe,46.46406703,False
28/07/2020,117,6,Albania,AL,ALB,2862427.0,Europe,45.73042387,False
27/07/2020,126,4,Albania,AL,ALB,2862427.0,Europe,45.73042387,False
26/07/2020,67,6,Albania,AL,ALB,2862427.0,Europe,44.22820215,False
25/07/2020,104,5,Albania,AL,ALB,2862427.0,Europe,45.13652226,False
24/07/2020,108,3,Albania,AL,ALB,2862427.0,Europe,44.64742682,False
23/07/2020,68,3,Albania,AL,ALB,2862427.0,Europe,43.73910671,False
22/07/2020,119,4,Albania,AL,ALB,2862427.0,Europe,43.73910671,False
21/07/2020,81,1,Albania,AL,ALB,2862427.0,Europe,42.16701422,False
20/07/2020,82,1,Albania,AL,ALB,2862427.0,Europe,41.81766033,False
19/07/2020,102,4,Albania,AL,ALB,2862427.0,Europe,41.53817722,False
18/07/2020,55,3,Albania,AL,ALB,2862427.0,Europe,40.31543861,False
17/07/2020,99,3,Albania,AL,ALB,2862427.0,Europe,41.53817722,False
16/07/2020,85,4,Albania,AL,ALB,2862427.0,Europe,40.94427561,False
15/07/2020,96,2,Albania,AL,ALB,2862427.0,Europe,39.54686006,False
14/07/2020,117,2,Albania,AL,ALB,2862427.0,Europe,38.60360456,False
13/07/2020,83,4,Albania,AL,ALB,2862427.0,Europe,36.75202896,False
12/07/2020,93,4,Albania,AL,ALB,2862427.0,Europe,36.36773968,False
11/07/2020,90,2,Albania,AL,ALB,2862427.0,Europe,35.24980724,False
10/07/2020,82,0,Albania,AL,ALB,2862427.0,Europe,34.79564719,False
09/07/2020,68,2,Albania,AL,ALB,2862427.0,Europe,34.65590564,False
08/07/2020,74,2,Albania,AL,ALB,2862427.0,Europe,34.62097025,False
07/07/2020,71,3,Albania,AL,ALB,2862427.0,Europe,33.85239169,False
06/07/2020,74,2,Albania,AL,ALB,2862427.0,Europe,33.74758553,False
05/07/2020,67,2,Albania,AL,ALB,2862427.0,Europe,32.42004076,False
04/07/2020,90,3,Albania,AL,ALB,2862427.0,Europe,31.93094531,False
03/07/2020,82,4,Albania,AL,ALB,2862427.0,Europe,30.53352976,False
02/07/2020,45,3,Albania,AL,ALB,2862427.0,Europe,29.97456354,False
01/07/2020,69,4,Albania,AL,ALB,2862427.0,Europe,30.14924049,False
30/06/2020,64,3,Albania,AL,ALB,2862427.0,Europe,30.60340054,False
29/06/2020,72,2,Albania,AL,ALB,2862427.0,Europe,30.77807748,False
28/06/2020,61,2,Albania,AL,ALB,2862427.0,Europe,30.25404665,False
27/06/2020,77,2,Albania,AL,ALB,2862427.0,Europe,29.799886600000004,False
26/06/2020,78,2,Albania,AL,ALB,2862427.0,Europe,28.19285872,False
25/06/2020,67,2,Albania,AL,ALB,2862427.0,Europe,27.0050555,False
24/06/2020,52,1,Albania,AL,ALB,2862427.0,Europe,26.13167078,False
23/06/2020,68,0,Albania,AL,ALB,2862427.0,Europe,25.57270456,False
22/06/2020,36,1,Albania,AL,ALB,2862427.0,Europe,23.79099974,False
21/06/2020,53,1,Albania,AL,ALB,2862427.0,Europe,23.02242118,False
20/06/2020,50,3,Albania,AL,ALB,2862427.0,Europe,21.86955335,False
19/06/2020,66,1,Albania,AL,ALB,2862427.0,Europe,20.64681475,False
18/06/2020,50,1,Albania,AL,ALB,2862427.0,Europe,18.79523914,False
17/06/2020,82,1,Albania,AL,ALB,2862427.0,Europe,17.74717748,False
16/06/2020,69,0,Albania,AL,ALB,2862427.0,Europe,15.61611877,False
15/06/2020,57,0,Albania,AL,ALB,2862427.0,Europe,13.41518928,False
14/06/2020,48,0,Albania,AL,ALB,2862427.0,Europe,11.94790295,False
13/06/2020,31,1,Albania,AL,ALB,2862427.0,Europe,11.07451823,False
12/06/2020,44,1,Albania,AL,ALB,2862427.0,Europe,10.79503512,False
11/06/2020,42,0,Albania,AL,ALB,2862427.0,Europe,10.16619812,False
10/06/2020,36,0,Albania,AL,ALB,2862427.0,Europe,9.43255496,False
09/06/2020,17,0,Albania,AL,ALB,2862427.0,Europe,9.04826569,False
08/06/2020,14,0,Albania,AL,ALB,2862427.0,Europe,8.66397641,False
07/06/2020,20,1,Albania,AL,ALB,2862427.0,Europe,8.48929947,False
06/06/2020,15,0,Albania,AL,ALB,2862427.0,Europe,8.070074799999999,False
05/06/2020,13,0,Albania,AL,ALB,2862427.0,Europe,7.96526863,False
04/06/2020,20,0,Albania,AL,ALB,2862427.0,Europe,7.68578552,False
03/06/2020,21,0,Albania,AL,ALB,2862427.0,Europe,7.51110858,False
02/06/2020,6,0,Albania,AL,ALB,2862427.0,Europe,6.81240081,False
01/06/2020,15,0,Albania,AL,ALB,2862427.0,Europe,6.67265925,False
31/05/2020,23,0,Albania,AL,ALB,2862427.0,Europe,6.60278847,False
30/05/2020,23,0,Albania,AL,ALB,2862427.0,Europe,6.39317614,False
29/05/2020,26,0,Albania,AL,ALB,2862427.0,Europe,6.2184992,False
28/05/2020,21,0,Albania,AL,ALB,2862427.0,Europe,5.93901609,False
27/05/2020,25,1,Albania,AL,ALB,2862427.0,Europe,5.34511448,False
26/05/2020,6,0,Albania,AL,ALB,2862427.0,Europe,4.61147131,False
25/05/2020,9,1,Albania,AL,ALB,2862427.0,Europe,4.54160054,False
24/05/2020,8,0,Albania,AL,ALB,2862427.0,Europe,4.6464067,False
23/05/2020,12,0,Albania,AL,ALB,2862427.0,Europe,4.57653593,False
22/05/2020,5,0,Albania,AL,ALB,2862427.0,Europe,4.43679437,False
21/05/2020,15,0,Albania,AL,ALB,2862427.0,Europe,4.61147131,False
20/05/2020,1,0,Albania,AL,ALB,2862427.0,Europe,4.50666515,False
19/05/2020,2,0,Albania,AL,ALB,2862427.0,Europe,5.06563137,False
18/05/2020,13,0,Albania,AL,ALB,2862427.0,Europe,5.275243700000001,False
17/05/2020,17,0,Albania,AL,ALB,2862427.0,Europe,5.03069598,False
16/05/2020,18,0,Albania,AL,ALB,2862427.0,Europe,4.68134209,False
15/05/2020,18,0,Albania,AL,ALB,2862427.0,Europe,4.36692359,False
14/05/2020,4,0,Albania,AL,ALB,2862427.0,Europe,3.98263432,False
13/05/2020,4,0,Albania,AL,ALB,2862427.0,Europe,4.40185898,False
12/05/2020,4,0,Albania,AL,ALB,2862427.0,Europe,4.75121287,False
11/05/2020,12,0,Albania,AL,ALB,2862427.0,Europe,4.9608252,False
10/05/2020,6,0,Albania,AL,ALB,2862427.0,Europe,5.03069598,False
09/05/2020,8,0,Albania,AL,ALB,2862427.0,Europe,6.00888686,False
08/05/2020,10,0,Albania,AL,ALB,2862427.0,Europe,6.25343459,False
07/05/2020,12,0,Albania,AL,ALB,2862427.0,Europe,6.91720697,False
06/05/2020,17,0,Albania,AL,ALB,2862427.0,Europe,7.37136703,False
05/05/2020,8,0,Albania,AL,ALB,2862427.0,Europe,7.65085014,False
04/05/2020,6,0,Albania,AL,ALB,2862427.0,Europe,8.13994558,False
03/05/2020,7,0,Albania,AL,ALB,2862427.0,Europe,8.41942869,False
02/05/2020,9,0,Albania,AL,ALB,2862427.0,Europe,8.48929947,False
01/05/2020,7,0,Albania,AL,ALB,2862427.0,Europe,8.90852413,False
30/04/2020,16,1,Albania,AL,ALB,2862427.0,Europe,9.50242574,False
29/04/2020,14,2,Albania,AL,ALB,2862427.0,Europe,9.6072319,False
28/04/2020,10,0,Albania,AL,ALB,2862427.0,Europe,9.39761957,False
27/04/2020,14,1,Albania,AL,ALB,2862427.0,Europe,9.78190885,False
26/04/2020,34,0,Albania,AL,ALB,2862427.0,Europe,9.74697346,False
25/04/2020,15,0,Albania,AL,ALB,2862427.0,Europe,9.15307185,False
24/04/2020,29,0,Albania,AL,ALB,2862427.0,Europe,8.87358874,False
23/04/2020,25,1,Albania,AL,ALB,2862427.0,Europe,8.17488097,False
22/04/2020,25,0,Albania,AL,ALB,2862427.0,Europe,7.89539786,False
21/04/2020,22,0,Albania,AL,ALB,2862427.0,Europe,7.23162547,False
20/04/2020,14,0,Albania,AL,ALB,2862427.0,Europe,7.02201314,False
19/04/2020,9,0,Albania,AL,ALB,2862427.0,Europe,7.51110858,False
18/04/2020,21,0,Albania,AL,ALB,2862427.0,Europe,8.20981636,False
17/04/2020,24,1,Albania,AL,ALB,2862427.0,Europe,8.41942869,False
16/04/2020,19,1,Albania,AL,ALB,2862427.0,Europe,8.20981636,False
15/04/2020,8,1,Albania,AL,ALB,2862427.0,Europe,8.10501019,False
14/04/2020,21,0,Albania,AL,ALB,2862427.0,Europe,8.52423485,False
13/04/2020,13,0,Albania,AL,ALB,2862427.0,Europe,8.17488097,False
12/04/2020,17,0,Albania,AL,ALB,2862427.0,Europe,8.24475174,False
11/04/2020,7,0,Albania,AL,ALB,2862427.0,Europe,8.03513941,False
10/04/2020,9,1,Albania,AL,ALB,2862427.0,Europe,8.20981636,False
09/04/2020,17,0,Albania,AL,ALB,2862427.0,Europe,8.87358874,False
08/04/2020,6,0,Albania,AL,ALB,2862427.0,Europe,9.08320107,False
07/04/2020,16,1,Albania,AL,ALB,2862427.0,Europe,9.67710268,False
06/04/2020,28,2,Albania,AL,ALB,2862427.0,Europe,9.50242574,False
05/04/2020,29,2,Albania,AL,ALB,2862427.0,Europe,8.97839491,False
04/04/2020,27,1,Albania,AL,ALB,2862427.0,Europe,8.17488097,False
03/04/2020,18,1,Albania,AL,ALB,2862427.0,Europe,7.23162547,False
02/04/2020,16,0,Albania,AL,ALB,2862427.0,Europe,6.98707775,False
01/04/2020,20,3,Albania,AL,ALB,2862427.0,Europe,6.56785308,False
31/03/2020,11,2,Albania,AL,ALB,2862427.0,Europe,6.00888686,False
30/03/2020,15,0,Albania,AL,ALB,2862427.0,Europe,5.93901609,False
29/03/2020,11,1,Albania,AL,ALB,2862427.0,Europe,5.55472681,False
28/03/2020,12,3,Albania,AL,ALB,2862427.0,Europe,5.34511448,False
27/03/2020,28,1,Albania,AL,ALB,2862427.0,Europe,5.275243700000001,False
26/03/2020,23,0,Albania,AL,ALB,2862427.0,Europe,4.71627748,False
25/03/2020,23,1,Albania,AL,ALB,2862427.0,Europe,3.94769893,False
24/03/2020,11,2,Albania,AL,ALB,2862427.0,Europe,3.28392654,False
23/03/2020,13,0,Albania,AL,ALB,2862427.0,Europe,3.03937882,False
22/03/2020,6,0,Albania,AL,ALB,2862427.0,Europe,2.65508954,False
21/03/2020,0,0,Albania,AL,ALB,2862427.0,Europe,,False
20/03/2020,11,0,Albania,AL,ALB,2862427.0,Europe,,False
19/03/2020,4,1,Albania,AL,ALB,2862427.0,Europe,,False
18/03/2020,4,0,Albania,AL,ALB,2862427.0,Europe,,False
17/03/2020,9,0,Albania,AL,ALB,2862427.0,Europe,,False
16/03/2020,4,0,Albania,AL,ALB,2862427.0,Europe,,False
15/03/2020,5,0,Albania,AL,ALB,2862427.0,Europe,,False
14/03/2020,10,0,Albania,AL,ALB,2862427.0,Europe,,False
13/03/2020,12,0,Albania,AL,ALB,2862427.0,Europe,,False
12/03/2020,1,1,Albania,AL,ALB,2862427.0,Europe,,False
11/03/2020,4,0,Albania,AL,ALB,2862427.0,Europe,,False
10/03/2020,4,0,Albania,AL,ALB,2862427.0,Europe,,False
09/03/2020,2,0,Albania,AL,ALB,2862427.0,Europe,,False
14/12/2020,50,1,Andorra,AD,AND,76177.0,Europe,821.77035063,False
13/12/2020,52,0,Andorra,AD,AND,76177.0,Europe,811.26849311,False
12/12/2020,46,0,Andorra,AD,AND,76177.0,Europe,821.77035063,False
11/12/2020,28,0,Andorra,AD,AND,76177.0,Europe,861.15231632,False
10/12/2020,35,0,Andorra,AD,AND,76177.0,Europe,963.5454271,False
09/12/2020,43,0,Andorra,AD,AND,76177.0,Europe,1018.68017906,False
08/12/2020,34,0,Andorra,AD,AND,76177.0,Europe,1023.93110781,False
07/12/2020,45,0,Andorra,AD,AND,76177.0,Europe,1042.30935847,False
06/12/2020,50,1,Andorra,AD,AND,76177.0,Europe,1047.56028723,False
05/12/2020,51,0,Andorra,AD,AND,76177.0,Europe,1067.25127007,False
04/12/2020,62,1,Andorra,AD,AND,76177.0,Europe,1100.06957481,False
03/12/2020,52,0,Andorra,AD,AND,76177.0,Europe,1081.69132415,False
02/12/2020,45,0,Andorra,AD,AND,76177.0,Europe,1101.382307,False
01/12/2020,33,0,Andorra,AD,AND,76177.0,Europe,1090.88044948,False
30/11/2020,42,0,Andorra,AD,AND,76177.0,Europe,1102.69503919,False
29/11/2020,60,0,Andorra,AD,AND,76177.0,Europe,1240.53191908,False
28/11/2020,76,0,Andorra,AD,AND,76177.0,Europe,1161.76798771,False
27/11/2020,106,0,Andorra,AD,AND,76177.0,Europe,1205.08814997,False
26/11/2020,77,0,Andorra,AD,AND,76177.0,Europe,1130.26241516,False
25/11/2020,47,0,Andorra,AD,AND,76177.0,Europe,1147.32793363,False
24/11/2020,48,0,Andorra,AD,AND,76177.0,Europe,1138.1388083,False
23/11/2020,49,0,Andorra,AD,AND,76177.0,Europe,1146.01520144,False
22/11/2020,65,0,Andorra,AD,AND,76177.0,Europe,1165.70618428,False
21/11/2020,76,0,Andorra,AD,AND,76177.0,Europe,1321.92131483,False
20/11/2020,48,0,Andorra,AD,AND,76177.0,Europe,1222.15366843,False
19/11/2020,67,0,Andorra,AD,AND,76177.0,Europe,1277.28842039,False
18/11/2020,37,0,Andorra,AD,AND,76177.0,Europe,1366.55420928,False
17/11/2020,42,0,Andorra,AD,AND,76177.0,Europe,1346.86322643,False
16/11/2020,147,1,Andorra,AD,AND,76177.0,Europe,1374.43060241,False
15/11/2020,0,0,Andorra,AD,AND,76177.0,Europe,1272.03749163,False
14/11/2020,109,0,Andorra,AD,AND,76177.0,Europe,1391.49612088,False
13/11/2020,49,0,Andorra,AD,AND,76177.0,Europe,1377.05606679,False
12/11/2020,90,0,Andorra,AD,AND,76177.0,Europe,1378.36879898,False
11/11/2020,40,0,Andorra,AD,AND,76177.0,Europe,1400.6852462000006,False
10/11/2020,54,0,Andorra,AD,AND,76177.0,Europe,1459.75819473,False
09/11/2020,64,0,Andorra,AD,AND,76177.0,Europe,1765.62479489,False
08/11/2020,184,0,Andorra,AD,AND,76177.0,Europe,1681.60993476,False
07/11/2020,0,0,Andorra,AD,AND,76177.0,Europe,1440.06721189,False
06/11/2020,90,0,Andorra,AD,AND,76177.0,Europe,1738.05741891,False
05/11/2020,135,0,Andorra,AD,AND,76177.0,Europe,1619.91152185,False
04/11/2020,22,0,Andorra,AD,AND,76177.0,Europe,1689.48632789,False
03/11/2020,63,0,Andorra,AD,AND,76177.0,Europe,1660.60621973,False
02/11/2020,69,0,Andorra,AD,AND,76177.0,Europe,1900.8362104000007,False
01/11/2020,91,0,Andorra,AD,AND,76177.0,Europe,1810.25768933,False
31/10/2020,98,2,Andorra,AD,AND,76177.0,Europe,1690.79906008,False
30/10/2020,50,1,Andorra,AD,AND,76177.0,Europe,1807.63222495,False
29/10/2020,107,0,Andorra,AD,AND,76177.0,Europe,1741.99561547,False
28/10/2020,85,0,Andorra,AD,AND,76177.0,Europe,1857.51604815,False
27/10/2020,287,3,Andorra,AD,AND,76177.0,Europe,1745.93381204,False
26/10/2020,0,0,Andorra,AD,AND,76177.0,Europe,1761.68659832,False
25/10/2020,0,0,Andorra,AD,AND,76177.0,Europe,1761.68659832,False
24/10/2020,227,6,Andorra,AD,AND,76177.0,Europe,1761.68659832,False
23/10/2020,0,0,Andorra,AD,AND,76177.0,Europe,1631.72611156,False
22/10/2020,188,1,Andorra,AD,AND,76177.0,Europe,1631.72611156,False
21/10/2020,0,0,Andorra,AD,AND,76177.0,Europe,1644.85343345,False
20/10/2020,246,3,Andorra,AD,AND,76177.0,Europe,1644.85343345,False
19/10/2020,0,0,Andorra,AD,AND,76177.0,Europe,1663.2316840999995,False
18/10/2020,0,0,Andorra,AD,AND,76177.0,Europe,1663.2316840999995,False
17/10/2020,187,0,Andorra,AD,AND,76177.0,Europe,1663.2316840999995,False
16/10/2020,0,0,Andorra,AD,AND,76177.0,Europe,1496.51469604,False
15/10/2020,195,2,Andorra,AD,AND,76177.0,Europe,1496.51469604,False
14/10/2020,0,0,Andorra,AD,AND,76177.0,Europe,1350.801423,False
13/10/2020,299,2,Andorra,AD,AND,76177.0,Europe,1350.801423,False
12/10/2020,0,0,Andorra,AD,AND,76177.0,Europe,1128.94968298,False
11/10/2020,0,0,Andorra,AD,AND,76177.0,Europe,1128.94968298,False
10/10/2020,128,1,Andorra,AD,AND,76177.0,Europe,1128.94968298,False
09/10/2020,0,1,Andorra,AD,AND,76177.0,Europe,1069.87673445,False
08/10/2020,198,0,Andorra,AD,AND,76177.0,Europe,1069.87673445,False
