cases,deaths,population,nr_months,ratio,cases_100k,avg_2weeks,avg_2w_100k,sum_2weeks,sum_2w_100k,current_date_day,current_date_month,current_date_season,current_date_weekday,cases_mean_per_country,cases_std_per_country,cases_median_per_country,cases_max_per_country,cases_min_per_country,deaths_mean_per_country,deaths_std_per_country,deaths_median_per_country,deaths_max_per_country,deaths_min_per_country,high_risk_2w,current_risk,current_date_year,current_date,country,first_date
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,0.7407125769590872,-0.12394204425361316,-0.18675750828737084,1.4524802925712097,2.652047291238819,1.4528757850529312,2.6531367698975696,-0.24064991505346003,1.0390532984371998,1.270313413469153,-0.5072170414476803,1.0586914230773845,1.8015190983052642,-0.5055451920888396,2.3278242221361443,0.0,-0.22732042909733954,-0.024418926869128676,0.0,-0.06387744937113304,0.0,True,0,2020,2020-10-14,PF,2020-03-19
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,0.7407125769590872,-0.12394204425361316,-0.18675750828737084,0.4261940778361118,1.808739103736144,0.4268114234849359,1.8100992356325865,-0.4665783008029288,1.0390532984371998,1.270313413469153,-1.5054447076473896,0.13079069000404597,0.010435299340508174,0.002601305751706731,0.19851923980382746,0.0,-0.06375991246885046,-0.12875624597716995,0.0,-0.31306729380251297,0.0,True,0,2020,2020-10-12,GU,2020-03-19
0.1632295651692981,-0.19799587524840537,-0.6130827875063387,0.3827643235897573,-0.12394204425361316,0.3915207921565463,0.048443658891362255,0.354648599670423,0.04914266317070667,0.356475410663138,-1.2573276509260694,0.6776917133405451,0.17949040318422474,0.9901244578518836,1.0586914230773845,1.8015190983052642,-0.5055451920888396,2.3278242221361443,0.0,-0.22732042909733954,-0.024418926869128676,0.0,-0.06387744937113304,0.0,True,0,2020,2020-09-05,PF,2020-03-19
1.3757069258186587,-0.19799587524840537,-0.6260542446958205,0.3827643235897573,-0.12394204425361316,3.4602608822086593,0.3240472808765622,1.5297113951546026,0.32468670768568003,1.5311610788351406,1.2278845923180868,0.3163301282438904,0.17949040318422474,-0.008103208347825708,0.13079069000404597,0.010435299340508174,0.002601305751706731,0.19851923980382746,0.0,-0.06375991246885046,-0.12875624597716995,0.0,-0.31306729380251297,0.0,True,0,2020,2020-08-27,GU,2020-03-19
5.389006989568043,-0.19799587524840537,-0.6130827875063387,1.098660830328417,-0.12394204425361316,7.31479711136011,4.619994647345169,7.8349913538231135,4.61970541554495,7.834417406687941,-1.0313992651766006,1.4004148835338548,1.270313413469153,0.9901244578518836,1.0586914230773845,1.8015190983052642,-0.5055451920888396,2.3278242221361443,0.0,-0.22732042909733954,-0.024418926869128676,0.0,-0.06387744937113304,0.0,True,1,2020,2020-11-07,PF,2020-03-19
0.599721415003068,-0.19799587524840537,-0.6260542446958205,0.7407125769590872,-0.12394204425361316,1.7440169337399392,0.19973655627484613,1.1901399384846139,0.20040285543941583,1.1916986049967404,0.43713524219494626,0.6776917133405451,0.17949040318422474,1.4892382909517383,0.13079069000404597,0.010435299340508174,0.002601305751706731,0.19851923980382746,0.0,-0.06375991246885046,-0.12875624597716995,0.0,-0.31306729380251297,0.0,True,0,2020,2020-09-20,GU,2020-03-19
1.6182023979485312,1.8021486269285265,-0.6260542446958205,1.098660830328417,0.23592471650505062,3.9965871161051347,1.050638647928453,3.514493397706321,1.0511210068615189,3.515306080960367,-0.014721529303991272,1.4004148835338548,1.270313413469153,-1.5054447076473896,0.13079069000404597,0.010435299340508174,0.002601305751706731,0.19851923980382746,0.0,-0.06375991246885046,-0.12875624597716995,0.0,-0.31306729380251297,0.0,True,0,2020,2020-11-16,GU,2020-03-19
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,1.098660830328417,-0.12394204425361316,-0.18675750828737084,3.0425011886396707,5.253768527400694,3.042552964947008,5.254023003759485,1.001956206568618,1.0390532984371998,1.270313413469153,1.4892382909517383,1.0586914230773845,1.8015190983052642,-0.5055451920888396,2.3278242221361443,0.0,-0.22732042909733954,-0.024418926869128676,0.0,-0.06387744937113304,0.0,True,0,2020,2020-10-25,PF,2020-03-19
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,0.3827643235897573,-0.12394204425361316,-0.18675750828737084,-0.17319561753030202,-0.008015572643050613,-0.1724487012993768,-0.006072367390341294,0.5500994350696806,0.3163301282438904,0.17949040318422474,0.49101062475202895,1.0586914230773845,1.8015190983052642,-0.5055451920888396,2.3278242221361443,0.0,-0.22732042909733954,-0.024418926869128676,0.0,-0.06387744937113304,0.0,True,0,2020,2020-08-21,PF,2020-03-19
0.7452186982809913,-0.19799587524840537,-0.6130827875063387,0.3827643235897573,-0.12394204425361316,1.162558526081769,0.13035382626458603,0.48867666335148935,0.13103512395312883,0.4904604590742064,-0.6925066865523976,0.6776917133405451,0.17949040318422474,-0.008103208347825708,1.0586914230773845,1.8015190983052642,-0.5055451920888396,2.3278242221361443,0.0,-0.22732042909733954,-0.024418926869128676,0.0,-0.06387744937113304,0.0,True,0,2020,2020-09-10,PF,2020-03-19
0.49059845254462553,0.20203302518698105,-0.6260542446958205,0.3827643235897573,1.1895716325155097,1.5026701284865254,0.01953418805375387,0.6978929431568004,0.020239441718087083,0.6996095925333223,0.663063627944415,0.3163301282438904,0.17949040318422474,0.9901244578518836,0.13079069000404597,0.010435299340508174,0.002601305751706731,0.19851923980382746,0.0,-0.06375991246885046,-0.12875624597716995,0.0,-0.31306729380251297,0.0,True,0,2020,2020-08-22,GU,2020-03-19
