current_date,temperature,uncertainty,city,country,lat,lon
2001-09-01,24.797,0.348,Abidjan,Côte D'Ivoire,5.63,-3.23
2001-10-01,26.278,0.747,Abidjan,Côte D'Ivoire,5.63,-3.23
2001-11-01,27.374,0.465,Abidjan,Côte D'Ivoire,5.63,-3.23
2001-12-01,27.598000000000003,0.7559999999999999,Abidjan,Côte D'Ivoire,5.63,-3.23
2002-01-01,27.192,0.308,Abidjan,Côte D'Ivoire,5.63,-3.23
2002-02-01,28.796,0.361,Abidjan,Côte D'Ivoire,5.63,-3.23
2002-03-01,28.564,0.39,Abidjan,Côte D'Ivoire,5.63,-3.23
2002-04-01,28.508000000000003,0.6759999999999999,Abidjan,Côte D'Ivoire,5.63,-3.23
2002-05-01,27.721,0.124,Abidjan,Côte D'Ivoire,5.63,-3.23
2002-06-01,25.972,0.213,Abidjan,Côte D'Ivoire,5.63,-3.23
2002-07-01,25.054,0.183,Abidjan,Côte D'Ivoire,5.63,-3.23
2002-08-01,24.58,0.253,Abidjan,Côte D'Ivoire,5.63,-3.23
2002-09-01,25.26,0.261,Abidjan,Côte D'Ivoire,5.63,-3.23
2002-10-01,26.076,0.284,Abidjan,Côte D'Ivoire,5.63,-3.23
2002-11-01,27.282,0.362,Abidjan,Côte D'Ivoire,5.63,-3.23
2002-12-01,27.087,0.514,Abidjan,Côte D'Ivoire,5.63,-3.23
2003-01-01,27.59,0.477,Abidjan,Côte D'Ivoire,5.63,-3.23
2003-02-01,28.863000000000003,0.379,Abidjan,Côte D'Ivoire,5.63,-3.23
2003-03-01,28.98,0.383,Abidjan,Côte D'Ivoire,5.63,-3.23
2003-04-01,28.169,0.282,Abidjan,Côte D'Ivoire,5.63,-3.23
2003-05-01,27.91,0.247,Abidjan,Côte D'Ivoire,5.63,-3.23
2003-06-01,25.993,0.471,Abidjan,Côte D'Ivoire,5.63,-3.23
2003-07-01,25.221,0.234,Abidjan,Côte D'Ivoire,5.63,-3.23
2003-08-01,24.88,0.3229999999999999,Abidjan,Côte D'Ivoire,5.63,-3.23
2003-09-01,25.737,0.256,Abidjan,Côte D'Ivoire,5.63,-3.23
2003-10-01,26.69400000000001,0.378,Abidjan,Côte D'Ivoire,5.63,-3.23
2003-11-01,27.479,0.454,Abidjan,Côte D'Ivoire,5.63,-3.23
2003-12-01,27.092,0.531,Abidjan,Côte D'Ivoire,5.63,-3.23
2004-01-01,27.728,0.289,Abidjan,Côte D'Ivoire,5.63,-3.23
2004-02-01,28.705,0.428,Abidjan,Côte D'Ivoire,5.63,-3.23
2004-03-01,29.288,0.229,Abidjan,Côte D'Ivoire,5.63,-3.23
2004-04-01,28.152,0.197,Abidjan,Côte D'Ivoire,5.63,-3.23
2004-05-01,27.302,0.531,Abidjan,Côte D'Ivoire,5.63,-3.23
2004-06-01,25.712,0.442,Abidjan,Côte D'Ivoire,5.63,-3.23
2004-07-01,24.968000000000004,0.412,Abidjan,Côte D'Ivoire,5.63,-3.23
2004-08-01,24.656,0.184,Abidjan,Côte D'Ivoire,5.63,-3.23
2004-09-01,25.81,0.41,Abidjan,Côte D'Ivoire,5.63,-3.23
2004-10-01,26.438,0.304,Abidjan,Côte D'Ivoire,5.63,-3.23
2004-11-01,27.164,0.413,Abidjan,Côte D'Ivoire,5.63,-3.23
2004-12-01,27.909,0.422,Abidjan,Côte D'Ivoire,5.63,-3.23
2005-01-01,26.715,0.426,Abidjan,Côte D'Ivoire,5.63,-3.23
2005-02-01,29.405,0.36,Abidjan,Côte D'Ivoire,5.63,-3.23
2005-03-01,29.246,0.268,Abidjan,Côte D'Ivoire,5.63,-3.23
2005-04-01,28.508000000000003,0.17,Abidjan,Côte D'Ivoire,5.63,-3.23
2005-05-01,27.416,0.287,Abidjan,Côte D'Ivoire,5.63,-3.23
2005-06-01,25.772,0.295,Abidjan,Côte D'Ivoire,5.63,-3.23
2005-07-01,24.997,0.145,Abidjan,Côte D'Ivoire,5.63,-3.23
2005-08-01,24.443,0.219,Abidjan,Côte D'Ivoire,5.63,-3.23
2005-09-01,25.804,0.417,Abidjan,Côte D'Ivoire,5.63,-3.23
2005-10-01,26.47,0.422,Abidjan,Côte D'Ivoire,5.63,-3.23
2005-11-01,27.569000000000003,0.391,Abidjan,Côte D'Ivoire,5.63,-3.23
2005-12-01,27.374,0.31,Abidjan,Côte D'Ivoire,5.63,-3.23
2006-01-01,27.596,0.505,Abidjan,Côte D'Ivoire,5.63,-3.23
2006-02-01,28.352,0.424,Abidjan,Côte D'Ivoire,5.63,-3.23
2006-03-01,28.431,0.324,Abidjan,Côte D'Ivoire,5.63,-3.23
2006-04-01,28.708,0.453,Abidjan,Côte D'Ivoire,5.63,-3.23
2006-05-01,27.009,0.326,Abidjan,Côte D'Ivoire,5.63,-3.23
2006-06-01,26.588,0.534,Abidjan,Côte D'Ivoire,5.63,-3.23
2006-07-01,25.483,0.235,Abidjan,Côte D'Ivoire,5.63,-3.23
2006-08-01,25.114,0.334,Abidjan,Côte D'Ivoire,5.63,-3.23
2006-09-01,25.408,0.257,Abidjan,Côte D'Ivoire,5.63,-3.23
2006-10-01,26.396,0.545,Abidjan,Côte D'Ivoire,5.63,-3.23
2006-11-01,27.375,0.713,Abidjan,Côte D'Ivoire,5.63,-3.23
2006-12-01,27.397,0.387,Abidjan,Côte D'Ivoire,5.63,-3.23
2007-01-01,27.12,0.512,Abidjan,Côte D'Ivoire,5.63,-3.23
2007-02-01,28.986,0.5870000000000001,Abidjan,Côte D'Ivoire,5.63,-3.23
2007-03-01,29.106,0.44,Abidjan,Côte D'Ivoire,5.63,-3.23
2007-04-01,28.334,0.203,Abidjan,Côte D'Ivoire,5.63,-3.23
2007-05-01,27.702,0.153,Abidjan,Côte D'Ivoire,5.63,-3.23
2007-06-01,26.134,0.279,Abidjan,Côte D'Ivoire,5.63,-3.23
2007-07-01,25.417,0.154,Abidjan,Côte D'Ivoire,5.63,-3.23
2007-08-01,25.004,0.194,Abidjan,Côte D'Ivoire,5.63,-3.23
2007-09-01,25.606,0.347,Abidjan,Côte D'Ivoire,5.63,-3.23
2007-10-01,26.074,0.311,Abidjan,Côte D'Ivoire,5.63,-3.23
2007-11-01,27.232,0.408,Abidjan,Côte D'Ivoire,5.63,-3.23
2007-12-01,27.367,0.502,Abidjan,Côte D'Ivoire,5.63,-3.23
2008-01-01,26.061,0.762,Abidjan,Côte D'Ivoire,5.63,-3.23
2008-02-01,28.773000000000003,0.575,Abidjan,Côte D'Ivoire,5.63,-3.23
2008-03-01,28.819000000000003,0.6809999999999999,Abidjan,Côte D'Ivoire,5.63,-3.23
2008-04-01,28.156,0.144,Abidjan,Côte D'Ivoire,5.63,-3.23
2008-05-01,27.366,0.35,Abidjan,Côte D'Ivoire,5.63,-3.23
2008-06-01,26.276,0.344,Abidjan,Côte D'Ivoire,5.63,-3.23
2008-07-01,25.652,0.136,Abidjan,Côte D'Ivoire,5.63,-3.23
2008-08-01,25.219,0.348,Abidjan,Côte D'Ivoire,5.63,-3.23
2008-09-01,25.557,0.309,Abidjan,Côte D'Ivoire,5.63,-3.23
2008-10-01,26.681,0.6759999999999999,Abidjan,Côte D'Ivoire,5.63,-3.23
2008-11-01,27.302,0.265,Abidjan,Côte D'Ivoire,5.63,-3.23
2008-12-01,27.472,0.369,Abidjan,Côte D'Ivoire,5.63,-3.23
2009-01-01,26.91200000000001,0.353,Abidjan,Côte D'Ivoire,5.63,-3.23
2009-02-01,28.224,0.5329999999999999,Abidjan,Côte D'Ivoire,5.63,-3.23
2009-03-01,28.805,0.7190000000000001,Abidjan,Côte D'Ivoire,5.63,-3.23
2009-04-01,28.001,0.349,Abidjan,Côte D'Ivoire,5.63,-3.23
2009-05-01,27.766,0.183,Abidjan,Côte D'Ivoire,5.63,-3.23
2009-06-01,26.655,0.408,Abidjan,Côte D'Ivoire,5.63,-3.23
2009-07-01,25.437,0.279,Abidjan,Côte D'Ivoire,5.63,-3.23
2009-08-01,24.945,0.227,Abidjan,Côte D'Ivoire,5.63,-3.23
2009-09-01,25.568,0.215,Abidjan,Côte D'Ivoire,5.63,-3.23
2009-10-01,26.354,0.568,Abidjan,Côte D'Ivoire,5.63,-3.23
2009-11-01,27.497,0.413,Abidjan,Côte D'Ivoire,5.63,-3.23
2009-12-01,27.62,0.412,Abidjan,Côte D'Ivoire,5.63,-3.23
2010-01-01,28.270000000000003,0.161,Abidjan,Côte D'Ivoire,5.63,-3.23
2010-02-01,29.262,0.445,Abidjan,Côte D'Ivoire,5.63,-3.23
2010-03-01,29.596,0.555,Abidjan,Côte D'Ivoire,5.63,-3.23
2010-04-01,29.068,0.286,Abidjan,Côte D'Ivoire,5.63,-3.23
2010-05-01,28.258000000000003,0.3229999999999999,Abidjan,Côte D'Ivoire,5.63,-3.23
2010-06-01,26.683000000000003,0.378,Abidjan,Côte D'Ivoire,5.63,-3.23
2010-07-01,25.589,0.302,Abidjan,Côte D'Ivoire,5.63,-3.23
2010-08-01,25.4,0.252,Abidjan,Côte D'Ivoire,5.63,-3.23
2010-09-01,25.71,0.338,Abidjan,Côte D'Ivoire,5.63,-3.23
2010-10-01,26.397,0.484,Abidjan,Côte D'Ivoire,5.63,-3.23
2010-11-01,27.446,0.25,Abidjan,Côte D'Ivoire,5.63,-3.23
2010-12-01,27.666,0.253,Abidjan,Côte D'Ivoire,5.63,-3.23
2011-01-01,27.360000000000007,0.304,Abidjan,Côte D'Ivoire,5.63,-3.23
2011-02-01,28.295,0.124,Abidjan,Côte D'Ivoire,5.63,-3.23
2011-03-01,28.922,0.306,Abidjan,Côte D'Ivoire,5.63,-3.23
2011-04-01,28.754,0.4,Abidjan,Côte D'Ivoire,5.63,-3.23
2011-05-01,27.809,0.376,Abidjan,Côte D'Ivoire,5.63,-3.23
2011-06-01,26.427,0.347,Abidjan,Côte D'Ivoire,5.63,-3.23
2011-07-01,25.302,0.255,Abidjan,Côte D'Ivoire,5.63,-3.23
2011-08-01,24.824,0.305,Abidjan,Côte D'Ivoire,5.63,-3.23
2011-09-01,25.405,0.198,Abidjan,Côte D'Ivoire,5.63,-3.23
2011-10-01,26.388,0.237,Abidjan,Côte D'Ivoire,5.63,-3.23
2011-11-01,27.531,0.285,Abidjan,Côte D'Ivoire,5.63,-3.23
2011-12-01,27.194000000000003,0.345,Abidjan,Côte D'Ivoire,5.63,-3.23
2012-01-01,27.317,0.44,Abidjan,Côte D'Ivoire,5.63,-3.23
2012-02-01,27.697,0.329,Abidjan,Côte D'Ivoire,5.63,-3.23
2012-03-01,28.887,0.213,Abidjan,Côte D'Ivoire,5.63,-3.23
2012-04-01,28.025,0.395,Abidjan,Côte D'Ivoire,5.63,-3.23
2012-05-01,27.056,0.347,Abidjan,Côte D'Ivoire,5.63,-3.23
2012-06-01,26.101,0.388,Abidjan,Côte D'Ivoire,5.63,-3.23
2012-07-01,24.989,0.461,Abidjan,Côte D'Ivoire,5.63,-3.23
2012-08-01,24.657,0.321,Abidjan,Côte D'Ivoire,5.63,-3.23
2012-09-01,25.793000000000003,0.401,Abidjan,Côte D'Ivoire,5.63,-3.23
2012-10-01,26.511,1.526,Abidjan,Côte D'Ivoire,5.63,-3.23
2012-11-01,27.386,0.394,Abidjan,Côte D'Ivoire,5.63,-3.23
2012-12-01,26.777,0.528,Abidjan,Côte D'Ivoire,5.63,-3.23
2001-09-01,17.867,0.423,Addis Abeba,Ethiopia,8.84,38.11
2001-10-01,18.047,0.368,Addis Abeba,Ethiopia,8.84,38.11
2001-11-01,17.305999999999997,0.722,Addis Abeba,Ethiopia,8.84,38.11
2001-12-01,17.694000000000003,0.285,Addis Abeba,Ethiopia,8.84,38.11
2002-01-01,17.901000000000003,0.8220000000000001,Addis Abeba,Ethiopia,8.84,38.11
2002-02-01,19.471,0.243,Addis Abeba,Ethiopia,8.84,38.11
2002-03-01,20.193,0.511,Addis Abeba,Ethiopia,8.84,38.11
2002-04-01,20.097,0.846,Addis Abeba,Ethiopia,8.84,38.11
2002-05-01,20.234,0.664,Addis Abeba,Ethiopia,8.84,38.11
2002-06-01,18.084,0.378,Addis Abeba,Ethiopia,8.84,38.11
2002-07-01,17.518,0.867,Addis Abeba,Ethiopia,8.84,38.11
2002-08-01,17.171,0.583,Addis Abeba,Ethiopia,8.84,38.11
2002-09-01,17.405,0.931,Addis Abeba,Ethiopia,8.84,38.11
2002-10-01,17.323999999999998,0.8140000000000001,Addis Abeba,Ethiopia,8.84,38.11
2002-11-01,17.964000000000002,0.507,Addis Abeba,Ethiopia,8.84,38.11
2002-12-01,18.275,0.677,Addis Abeba,Ethiopia,8.84,38.11
2003-01-01,18.201,1.461,Addis Abeba,Ethiopia,8.84,38.11
2003-02-01,19.21,0.726,Addis Abeba,Ethiopia,8.84,38.11
2003-03-01,20.453000000000007,0.38,Addis Abeba,Ethiopia,8.84,38.11
2003-04-01,20.27,1.065,Addis Abeba,Ethiopia,8.84,38.11
2003-05-01,20.409,0.48,Addis Abeba,Ethiopia,8.84,38.11
2003-06-01,18.428,0.518,Addis Abeba,Ethiopia,8.84,38.11
2003-07-01,16.861,0.271,Addis Abeba,Ethiopia,8.84,38.11
2003-08-01,17.15,0.438,Addis Abeba,Ethiopia,8.84,38.11
2003-09-01,17.298000000000002,0.84,Addis Abeba,Ethiopia,8.84,38.11
2003-10-01,17.137,0.351,Addis Abeba,Ethiopia,8.84,38.11
2003-11-01,17.430999999999997,0.775,Addis Abeba,Ethiopia,8.84,38.11
2003-12-01,17.003,0.431,Addis Abeba,Ethiopia,8.84,38.11
2004-01-01,18.983,0.677,Addis Abeba,Ethiopia,8.84,38.11
2004-02-01,18.986,0.456,Addis Abeba,Ethiopia,8.84,38.11
2004-03-01,19.813,0.471,Addis Abeba,Ethiopia,8.84,38.11
2004-04-01,19.634,0.64,Addis Abeba,Ethiopia,8.84,38.11
2004-05-01,20.015,0.6920000000000001,Addis Abeba,Ethiopia,8.84,38.11
2004-06-01,18.148,0.726,Addis Abeba,Ethiopia,8.84,38.11
2004-07-01,17.109,0.32,Addis Abeba,Ethiopia,8.84,38.11
2004-08-01,17.317,0.479,Addis Abeba,Ethiopia,8.84,38.11
2004-09-01,17.468,0.24,Addis Abeba,Ethiopia,8.84,38.11
2004-10-01,16.956,0.507,Addis Abeba,Ethiopia,8.84,38.11
2004-11-01,17.235,0.457,Addis Abeba,Ethiopia,8.84,38.11
2004-12-01,17.849,0.439,Addis Abeba,Ethiopia,8.84,38.11
2005-01-01,17.94,0.337,Addis Abeba,Ethiopia,8.84,38.11
2005-02-01,19.785,0.469,Addis Abeba,Ethiopia,8.84,38.11
2005-03-01,20.685,0.282,Addis Abeba,Ethiopia,8.84,38.11
2005-04-01,20.464,0.426,Addis Abeba,Ethiopia,8.84,38.11
2005-05-01,19.366,1.025,Addis Abeba,Ethiopia,8.84,38.11
2005-06-01,17.923,0.425,Addis Abeba,Ethiopia,8.84,38.11
2005-07-01,16.991,0.463,Addis Abeba,Ethiopia,8.84,38.11
2005-08-01,17.563,0.765,Addis Abeba,Ethiopia,8.84,38.11
2005-09-01,17.797,0.207,Addis Abeba,Ethiopia,8.84,38.11
2005-10-01,17.419,0.601,Addis Abeba,Ethiopia,8.84,38.11
2005-11-01,16.955,0.7959999999999999,Addis Abeba,Ethiopia,8.84,38.11
2005-12-01,16.866,0.989,Addis Abeba,Ethiopia,8.84,38.11
2006-01-01,18.526000000000003,0.477,Addis Abeba,Ethiopia,8.84,38.11
2006-02-01,20.512,0.545,Addis Abeba,Ethiopia,8.84,38.11
2006-03-01,20.482,0.526,Addis Abeba,Ethiopia,8.84,38.11
2006-04-01,19.595,0.404,Addis Abeba,Ethiopia,8.84,38.11
2006-05-01,19.648,0.485,Addis Abeba,Ethiopia,8.84,38.11
2006-06-01,18.222,0.5,Addis Abeba,Ethiopia,8.84,38.11
2006-07-01,16.926000000000002,0.283,Addis Abeba,Ethiopia,8.84,38.11
2006-08-01,16.963,0.324,Addis Abeba,Ethiopia,8.84,38.11
2006-09-01,17.374000000000002,0.413,Addis Abeba,Ethiopia,8.84,38.11
2006-10-01,17.799,0.338,Addis Abeba,Ethiopia,8.84,38.11
2006-11-01,17.793,0.336,Addis Abeba,Ethiopia,8.84,38.11
2006-12-01,17.285,0.938,Addis Abeba,Ethiopia,8.84,38.11
2007-01-01,18.484,0.347,Addis Abeba,Ethiopia,8.84,38.11
2007-02-01,18.959,0.52,Addis Abeba,Ethiopia,8.84,38.11
2007-03-01,20.045,0.648,Addis Abeba,Ethiopia,8.84,38.11
2007-04-01,19.619,0.422,Addis Abeba,Ethiopia,8.84,38.11
2007-05-01,19.805,0.259,Addis Abeba,Ethiopia,8.84,38.11
2007-06-01,17.998,0.335,Addis Abeba,Ethiopia,8.84,38.11
2007-07-01,17.002000000000002,0.37,Addis Abeba,Ethiopia,8.84,38.11
2007-08-01,16.905,0.382,Addis Abeba,Ethiopia,8.84,38.11
2007-09-01,17.192,0.5429999999999999,Addis Abeba,Ethiopia,8.84,38.11
2007-10-01,17.108,0.9,Addis Abeba,Ethiopia,8.84,38.11
2007-11-01,17.502,0.657,Addis Abeba,Ethiopia,8.84,38.11
2007-12-01,17.092,0.343,Addis Abeba,Ethiopia,8.84,38.11
2008-01-01,18.773000000000003,0.247,Addis Abeba,Ethiopia,8.84,38.11
2008-02-01,19.493,0.5379999999999999,Addis Abeba,Ethiopia,8.84,38.11
2008-03-01,19.735000000000007,1.452,Addis Abeba,Ethiopia,8.84,38.11
2008-04-01,19.704,0.888,Addis Abeba,Ethiopia,8.84,38.11
2008-05-01,19.459,0.647,Addis Abeba,Ethiopia,8.84,38.11
2008-06-01,17.899,0.412,Addis Abeba,Ethiopia,8.84,38.11
2008-07-01,16.852999999999998,0.248,Addis Abeba,Ethiopia,8.84,38.11
2008-08-01,16.96,0.5670000000000001,Addis Abeba,Ethiopia,8.84,38.11
2008-09-01,17.736,0.4270000000000001,Addis Abeba,Ethiopia,8.84,38.11
2008-10-01,17.459999999999994,0.204,Addis Abeba,Ethiopia,8.84,38.11
2008-11-01,16.95,0.355,Addis Abeba,Ethiopia,8.84,38.11
2008-12-01,16.958,0.316,Addis Abeba,Ethiopia,8.84,38.11
2009-01-01,17.963,0.47,Addis Abeba,Ethiopia,8.84,38.11
2009-02-01,19.824,0.429,Addis Abeba,Ethiopia,8.84,38.11
2009-03-01,20.189,1.0759999999999998,Addis Abeba,Ethiopia,8.84,38.11
2009-04-01,20.335,0.732,Addis Abeba,Ethiopia,8.84,38.11
2009-05-01,20.283,0.716,Addis Abeba,Ethiopia,8.84,38.11
2009-06-01,19.222,0.736,Addis Abeba,Ethiopia,8.84,38.11
2009-07-01,17.484,0.4970000000000001,Addis Abeba,Ethiopia,8.84,38.11
2009-08-01,17.512999999999998,0.588,Addis Abeba,Ethiopia,8.84,38.11
2009-09-01,18.187,0.391,Addis Abeba,Ethiopia,8.84,38.11
2009-10-01,17.788,0.479,Addis Abeba,Ethiopia,8.84,38.11
2009-11-01,18.098,0.655,Addis Abeba,Ethiopia,8.84,38.11
2009-12-01,18.298,0.469,Addis Abeba,Ethiopia,8.84,38.11
2010-01-01,18.39,0.55,Addis Abeba,Ethiopia,8.84,38.11
2010-02-01,18.931,1.247,Addis Abeba,Ethiopia,8.84,38.11
2010-03-01,20.102,0.775,Addis Abeba,Ethiopia,8.84,38.11
2010-04-01,19.876,1.489,Addis Abeba,Ethiopia,8.84,38.11
2010-05-01,19.646,1.171,Addis Abeba,Ethiopia,8.84,38.11
2010-06-01,18.397,0.591,Addis Abeba,Ethiopia,8.84,38.11
2010-07-01,16.91,0.787,Addis Abeba,Ethiopia,8.84,38.11
2010-08-01,17.037,0.359,Addis Abeba,Ethiopia,8.84,38.11
2010-09-01,17.551000000000002,0.213,Addis Abeba,Ethiopia,8.84,38.11
2010-10-01,18.088,0.725,Addis Abeba,Ethiopia,8.84,38.11
2010-11-01,17.570999999999998,0.386,Addis Abeba,Ethiopia,8.84,38.11
2010-12-01,17.08,0.7120000000000001,Addis Abeba,Ethiopia,8.84,38.11
2011-01-01,17.708000000000006,0.6990000000000001,Addis Abeba,Ethiopia,8.84,38.11
2011-02-01,19.619,0.531,Addis Abeba,Ethiopia,8.84,38.11
2011-03-01,20.153,0.454,Addis Abeba,Ethiopia,8.84,38.11
2011-04-01,21.223000000000003,0.695,Addis Abeba,Ethiopia,8.84,38.11
2011-05-01,19.884,0.525,Addis Abeba,Ethiopia,8.84,38.11
2011-06-01,18.805,0.574,Addis Abeba,Ethiopia,8.84,38.11
2011-07-01,17.983,2.253,Addis Abeba,Ethiopia,8.84,38.11
2011-08-01,17.570999999999998,1.024,Addis Abeba,Ethiopia,8.84,38.11
2011-09-01,17.822000000000006,1.028,Addis Abeba,Ethiopia,8.84,38.11
2011-10-01,17.157999999999998,0.477,Addis Abeba,Ethiopia,8.84,38.11
2011-11-01,17.869,1.3230000000000002,Addis Abeba,Ethiopia,8.84,38.11
2011-12-01,17.485999999999994,1.164,Addis Abeba,Ethiopia,8.84,38.11
2012-01-01,16.62,3.478,Addis Abeba,Ethiopia,8.84,38.11
2012-02-01,18.851,0.929,Addis Abeba,Ethiopia,8.84,38.11
2012-03-01,18.337,2.9360000000000004,Addis Abeba,Ethiopia,8.84,38.11
2012-04-01,19.228,1.807,Addis Abeba,Ethiopia,8.84,38.11
2012-05-01,19.411,1.3259999999999998,Addis Abeba,Ethiopia,8.84,38.11
2012-06-01,20.427,3.028,Addis Abeba,Ethiopia,8.84,38.11
2012-07-01,18.303,2.523,Addis Abeba,Ethiopia,8.84,38.11
2012-08-01,18.927,2.087,Addis Abeba,Ethiopia,8.84,38.11
2012-09-01,18.038,0.6729999999999999,Addis Abeba,Ethiopia,8.84,38.11
2012-10-01,17.846,0.779,Addis Abeba,Ethiopia,8.84,38.11
2012-11-01,17.587,1.734,Addis Abeba,Ethiopia,8.84,38.11
2012-12-01,17.808,1.019,Addis Abeba,Ethiopia,8.84,38.11
2001-09-01,29.49,0.261,Ahmadabad,India,23.31,72.52
2001-10-01,29.073,0.277,Ahmadabad,India,23.31,72.52
2001-11-01,25.516,0.296,Ahmadabad,India,23.31,72.52
2001-12-01,22.16,1.125,Ahmadabad,India,23.31,72.52
2002-01-01,19.831,0.85,Ahmadabad,India,23.31,72.52
2002-02-01,22.333,0.845,Ahmadabad,India,23.31,72.52
2002-03-01,27.885,0.974,Ahmadabad,India,23.31,72.52
2002-04-01,32.02,0.116,Ahmadabad,India,23.31,72.52
2002-05-01,34.317,0.446,Ahmadabad,India,23.31,72.52
2002-06-01,32.522,0.143,Ahmadabad,India,23.31,72.52
2002-07-01,29.698,0.569,Ahmadabad,India,23.31,72.52
2002-08-01,28.036,0.358,Ahmadabad,India,23.31,72.52
2002-09-01,28.558000000000003,0.326,Ahmadabad,India,23.31,72.52
2002-10-01,29.507,0.293,Ahmadabad,India,23.31,72.52
2002-11-01,25.437,0.418,Ahmadabad,India,23.31,72.52
2002-12-01,22.485,1.375,Ahmadabad,India,23.31,72.52
2003-01-01,21.006,0.745,Ahmadabad,India,23.31,72.52
2003-02-01,23.304,0.754,Ahmadabad,India,23.31,72.52
2003-03-01,27.331,0.204,Ahmadabad,India,23.31,72.52
2003-04-01,31.887,0.213,Ahmadabad,India,23.31,72.52
2003-05-01,33.511,0.352,Ahmadabad,India,23.31,72.52
2003-06-01,32.268,0.7509999999999999,Ahmadabad,India,23.31,72.52
2003-07-01,28.952,0.82,Ahmadabad,India,23.31,72.52
2003-08-01,27.82,0.4970000000000001,Ahmadabad,India,23.31,72.52
2003-09-01,28.009,0.454,Ahmadabad,India,23.31,72.52
2003-10-01,27.927,0.317,Ahmadabad,India,23.31,72.52
2003-11-01,25.657,0.667,Ahmadabad,India,23.31,72.52
2003-12-01,21.174,0.7,Ahmadabad,India,23.31,72.52
2004-01-01,20.143,0.314,Ahmadabad,India,23.31,72.52
2004-02-01,22.73,0.162,Ahmadabad,India,23.31,72.52
2004-03-01,29.174,0.335,Ahmadabad,India,23.31,72.52
2004-04-01,32.25,0.233,Ahmadabad,India,23.31,72.52
2004-05-01,33.376000000000005,0.27,Ahmadabad,India,23.31,72.52
2004-06-01,31.881,0.454,Ahmadabad,India,23.31,72.52
2004-07-01,29.769,0.466,Ahmadabad,India,23.31,72.52
2004-08-01,27.586,0.5589999999999999,Ahmadabad,India,23.31,72.52
2004-09-01,29.065,0.201,Ahmadabad,India,23.31,72.52
2004-10-01,27.168000000000003,0.474,Ahmadabad,India,23.31,72.52
2004-11-01,25.943,0.589,Ahmadabad,India,23.31,72.52
2004-12-01,22.455,0.327,Ahmadabad,India,23.31,72.52
2005-01-01,18.898,0.374,Ahmadabad,India,23.31,72.52
2005-02-01,21.815,0.326,Ahmadabad,India,23.31,72.52
2005-03-01,27.38,0.329,Ahmadabad,India,23.31,72.52
2005-04-01,30.60100000000001,0.352,Ahmadabad,India,23.31,72.52
2005-05-01,33.25,0.383,Ahmadabad,India,23.31,72.52
2005-06-01,32.509,0.272,Ahmadabad,India,23.31,72.52
2005-07-01,29.117,0.374,Ahmadabad,India,23.31,72.52
2005-08-01,27.755,0.275,Ahmadabad,India,23.31,72.52
2005-09-01,28.18,0.212,Ahmadabad,India,23.31,72.52
2005-10-01,27.628,0.454,Ahmadabad,India,23.31,72.52
2005-11-01,24.659,0.438,Ahmadabad,India,23.31,72.52
2005-12-01,20.145,0.434,Ahmadabad,India,23.31,72.52
2006-01-01,20.323,1.165,Ahmadabad,India,23.31,72.52
2006-02-01,25.196,0.513,Ahmadabad,India,23.31,72.52
2006-03-01,26.411,0.6629999999999999,Ahmadabad,India,23.31,72.52
2006-04-01,30.692,0.447,Ahmadabad,India,23.31,72.52
2006-05-01,33.697,0.5479999999999999,Ahmadabad,India,23.31,72.52
2006-06-01,31.467,0.454,Ahmadabad,India,23.31,72.52
2006-07-01,28.675,0.423,Ahmadabad,India,23.31,72.52
2006-08-01,26.732,0.467,Ahmadabad,India,23.31,72.52
2006-09-01,28.548,0.271,Ahmadabad,India,23.31,72.52
2006-10-01,28.415,0.418,Ahmadabad,India,23.31,72.52
2006-11-01,25.325,0.471,Ahmadabad,India,23.31,72.52
2006-12-01,21.913,1.163,Ahmadabad,India,23.31,72.52
2007-01-01,20.697,1.009,Ahmadabad,India,23.31,72.52
2007-02-01,23.644,0.831,Ahmadabad,India,23.31,72.52
2007-03-01,27.121,0.138,Ahmadabad,India,23.31,72.52
2007-04-01,32.205,0.232,Ahmadabad,India,23.31,72.52
2007-05-01,33.748000000000005,0.439,Ahmadabad,India,23.31,72.52
2007-06-01,32.306999999999995,0.307,Ahmadabad,India,23.31,72.52
2007-07-01,29.124,0.456,Ahmadabad,India,23.31,72.52
2007-08-01,27.979,0.412,Ahmadabad,India,23.31,72.52
2007-09-01,28.836,0.377,Ahmadabad,India,23.31,72.52
2007-10-01,27.604,0.528,Ahmadabad,India,23.31,72.52
2007-11-01,25.621,0.44,Ahmadabad,India,23.31,72.52
2007-12-01,21.248,0.431,Ahmadabad,India,23.31,72.52
2008-01-01,19.179,0.313,Ahmadabad,India,23.31,72.52
2008-02-01,20.244,0.649,Ahmadabad,India,23.31,72.52
2008-03-01,28.023000000000003,0.472,Ahmadabad,India,23.31,72.52
2008-04-01,30.922,0.183,Ahmadabad,India,23.31,72.52
2008-05-01,32.85,0.354,Ahmadabad,India,23.31,72.52
2008-06-01,31.186,0.5870000000000001,Ahmadabad,India,23.31,72.52
2008-07-01,28.985,0.174,Ahmadabad,India,23.31,72.52
2008-08-01,27.246,0.315,Ahmadabad,India,23.31,72.52
2008-09-01,28.485,0.319,Ahmadabad,India,23.31,72.52
2008-10-01,28.69400000000001,0.356,Ahmadabad,India,23.31,72.52
2008-11-01,25.452,0.521,Ahmadabad,India,23.31,72.52
