post,lat,lon,inside,common_dist,current_date,description,weapon,district,neighborhood
1.548657369795051,-1.5895084975539922,0.7339082114780541,1.0,1.0,2013-11-17 14:15:00,COMMON ASSAULT,HANDS,SOUTHERN,Curtis Bay
-1.031638052996224,-0.5629379636493153,1.1968166487263974,1.0,1.0,2014-12-22 17:52:00,LARCENY,NONE,SOUTHEASTERN,Canton Industrial Area
0.06441663987086622,1.0386862179807381,-0.2683871221234573,1.0,1.0,2015-07-28 22:00:00,BURGLARY,NONE,NORTHERN,The Orchards
-0.3389923790316045,1.0816791878579808,0.8094366276116641,1.0,1.0,2013-07-21 23:00:00,BURGLARY,NONE,NORTHEASTERN,Loch Raven
-1.0011920893054715,-0.2986309716190939,1.302746439908167,1.0,1.0,2015-09-19 20:30:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Kresson
-0.308546415340852,0.8063064947200783,1.330535196787342,1.0,1.0,2014-09-30 01:01:00,BURGLARY,NONE,NORTHEASTERN,Hamilton Hills
0.026359185257425595,0.3068987053863712,-0.24867373049083247,1.0,1.0,2011-02-27 17:31:00,BURGLARY,NONE,NORTHERN,Hampden
-0.2742947061887554,0.33429085075113685,0.9837695126506958,1.0,1.0,2011-05-23 23:45:00,BURGLARY,NONE,NORTHEASTERN,Belair-Edison
0.14053154909774748,0.5648565246498268,-0.5011476498317835,0.0,1.0,2013-06-01 23:10:00,LARCENY FROM AUTO,NONE,NORTHERN,Hoes Heights
0.5249118406934979,0.3917962155237518,-1.545007363380909,1.0,1.0,2016-08-10 18:30:00,BURGLARY,NONE,NORTHWESTERN,Callaway-Garrison
-1.3779608899785338,-0.1872483407979326,0.05462748775745774,0.0,1.0,2016-04-24 13:00:00,LARCENY FROM AUTO,NONE,CENTRAL,Mount Vernon
-0.6548692523231617,0.09501773991522343,0.8120492457799735,1.0,1.0,2013-01-31 18:40:00,AGG. ASSAULT,HANDS,EASTERN,Berea
-1.0011920893054715,-0.3468846846458687,1.8568590022993012,0.0,1.0,2016-02-26 18:00:00,LARCENY FROM AUTO,NONE,SOUTHEASTERN,Bayview
1.556268860717739,-1.3950424059572912,0.42965695025922407,1.0,1.0,2014-07-02 17:00:00,LARCENY,NONE,SOUTHERN,Brooklyn
