current_date,cases,deaths,country,population,first_date,high_risk_2w
2020-08-31,364,10,DZ,43053054.0,31/12/2019,False
2020-08-30,379,8,DZ,43053054.0,31/12/2019,False
2020-08-29,387,8,DZ,43053054.0,31/12/2019,False
2020-08-28,397,10,DZ,43053054.0,31/12/2019,False
2020-08-27,391,9,DZ,43053054.0,31/12/2019,False
2020-08-26,370,10,DZ,43053054.0,31/12/2019,False
2020-08-25,398,11,DZ,43053054.0,31/12/2019,False
2020-08-24,392,11,DZ,43053054.0,31/12/2019,False
2020-08-23,401,6,DZ,43053054.0,31/12/2019,False
2020-08-22,409,7,DZ,43053054.0,31/12/2019,False
2020-08-21,411,9,DZ,43053054.0,31/12/2019,False
2020-08-20,403,11,DZ,43053054.0,31/12/2019,False
2020-08-19,419,12,DZ,43053054.0,31/12/2019,False
2020-08-18,442,9,DZ,43053054.0,31/12/2019,False
2020-08-17,450,10,DZ,43053054.0,31/12/2019,False
2020-08-16,469,9,DZ,43053054.0,31/12/2019,False
2020-08-15,477,10,DZ,43053054.0,31/12/2019,False
2020-08-14,488,8,DZ,43053054.0,31/12/2019,False
2020-08-13,495,11,DZ,43053054.0,31/12/2019,False
2020-08-12,492,10,DZ,43053054.0,31/12/2019,False
2020-08-11,498,10,DZ,43053054.0,31/12/2019,False
2020-08-10,521,9,DZ,43053054.0,31/12/2019,False
2020-08-09,538,11,DZ,43053054.0,31/12/2019,False
2020-08-08,529,9,DZ,43053054.0,31/12/2019,False
2020-08-07,571,12,DZ,43053054.0,31/12/2019,False
2020-08-06,551,13,DZ,43053054.0,31/12/2019,False
2020-08-05,532,9,DZ,43053054.0,31/12/2019,False
2020-08-04,507,8,DZ,43053054.0,31/12/2019,False
2020-08-03,515,8,DZ,43053054.0,31/12/2019,False
2020-08-02,556,13,DZ,43053054.0,31/12/2019,False
2020-08-01,563,10,DZ,43053054.0,31/12/2019,False
2020-07-31,602,14,DZ,43053054.0,31/12/2019,False
2020-07-30,614,12,DZ,43053054.0,31/12/2019,False
2020-07-29,642,11,DZ,43053054.0,31/12/2019,False
2020-07-28,616,8,DZ,43053054.0,31/12/2019,False
2020-07-27,593,9,DZ,43053054.0,31/12/2019,False
2020-07-26,605,10,DZ,43053054.0,31/12/2019,False
2020-07-25,675,12,DZ,43053054.0,31/12/2019,False
2020-07-24,612,13,DZ,43053054.0,31/12/2019,False
2020-07-23,594,11,DZ,43053054.0,31/12/2019,False
2020-07-22,587,13,DZ,43053054.0,31/12/2019,False
2020-07-21,607,9,DZ,43053054.0,31/12/2019,False
2020-07-20,535,10,DZ,43053054.0,31/12/2019,False
2020-07-19,601,11,DZ,43053054.0,31/12/2019,False
2020-07-18,593,5,DZ,43053054.0,31/12/2019,False
2020-07-17,585,12,DZ,43053054.0,31/12/2019,False
2020-07-16,554,12,DZ,43053054.0,31/12/2019,False
2020-07-15,527,10,DZ,43053054.0,31/12/2019,False
2020-07-14,494,7,DZ,43053054.0,31/12/2019,False
2020-07-13,483,7,DZ,43053054.0,31/12/2019,False
2020-07-12,470,8,DZ,43053054.0,31/12/2019,False
2020-07-11,434,8,DZ,43053054.0,31/12/2019,False
2020-07-10,460,10,DZ,43053054.0,31/12/2019,False
2020-07-09,469,10,DZ,43053054.0,31/12/2019,False
2020-07-08,475,9,DZ,43053054.0,31/12/2019,False
2020-07-07,463,7,DZ,43053054.0,31/12/2019,False
2020-07-06,441,6,DZ,43053054.0,31/12/2019,False
