cases,deaths,population,country,high_risk_2w,current_date,first_date,nr_months,ratio,cases_100k,current_risk
121.0,6.0,43053054.0,DZ,False,2020-10-08,2019-12-31,9,20.17,0.2810485871687523,False
129.0,5.0,43053054.0,DZ,False,2020-10-07,2019-12-31,9,25.8,0.29963031194024004,False
134.0,8.0,43053054.0,DZ,False,2020-10-06,2019-12-31,9,16.75,0.3112438899224199,False
141.0,4.0,43053054.0,DZ,False,2020-10-05,2019-12-31,9,35.25,0.3275028990974717,False
148.0,7.0,43053054.0,DZ,False,2020-10-04,2019-12-31,9,21.14,0.34376190827252345,False
157.0,8.0,43053054.0,DZ,False,2020-10-03,2019-12-31,9,19.62,0.3646663486404472,False
160.0,7.0,43053054.0,DZ,False,2020-10-02,2019-12-31,9,22.86,0.37163449542975513,False
162.0,8.0,43053054.0,DZ,False,2020-10-01,2019-12-31,9,20.25,0.37627992662262705,False
155.0,7.0,43053054.0,DZ,False,2020-09-30,2019-12-31,9,22.14,0.36002091744757525,False
146.0,5.0,43053054.0,DZ,False,2020-09-29,2019-12-31,8,29.2,0.33911647707965153,False
153.0,3.0,43053054.0,DZ,False,2020-09-28,2019-12-31,8,51.0,0.35537548625470333,False
160.0,4.0,43053054.0,DZ,False,2020-09-27,2019-12-31,8,40.0,0.37163449542975513,False
175.0,4.0,43053054.0,DZ,False,2020-09-26,2019-12-31,8,43.75,0.40647522937629466,False
179.0,5.0,43053054.0,DZ,False,2020-09-25,2019-12-31,8,35.8,0.41576609176203855,False
186.0,9.0,43053054.0,DZ,False,2020-09-24,2019-12-31,8,20.67,0.4320251009370903,False
191.0,10.0,43053054.0,DZ,False,2020-09-23,2019-12-31,8,19.1,0.44363867891927017,False
197.0,7.0,43053054.0,DZ,False,2020-09-22,2019-12-31,8,28.14,0.457574972497886,False
203.0,7.0,43053054.0,DZ,False,2020-09-21,2019-12-31,8,29.0,0.4715112660765018,False
210.0,6.0,43053054.0,DZ,False,2020-09-20,2019-12-31,8,35.0,0.4877702752515536,False
219.0,5.0,43053054.0,DZ,False,2020-09-19,2019-12-31,8,43.8,0.5086747156194773,False
228.0,9.0,43053054.0,DZ,False,2020-09-18,2019-12-31,8,25.33,0.529579155987401,False
232.0,13.0,43053054.0,DZ,False,2020-09-17,2019-12-31,8,17.85,0.538870018373145,False
238.0,12.0,43053054.0,DZ,False,2020-09-16,2019-12-31,8,19.83,0.5528063119517608,False
242.0,8.0,43053054.0,DZ,False,2020-09-15,2019-12-31,8,30.25,0.5620971743375046,False
247.0,7.0,43053054.0,DZ,False,2020-09-14,2019-12-31,8,35.29,0.5737107523196845,False
255.0,6.0,43053054.0,DZ,False,2020-09-13,2019-12-31,8,42.5,0.5922924770911722,False
264.0,8.0,43053054.0,DZ,False,2020-09-12,2019-12-31,8,33.0,0.6131969174590959,False
272.0,10.0,43053054.0,DZ,False,2020-09-11,2019-12-31,8,27.2,0.6317786422305837,False
278.0,10.0,43053054.0,DZ,False,2020-09-10,2019-12-31,8,27.8,0.6457149358091995,False
285.0,9.0,43053054.0,DZ,False,2020-09-09,2019-12-31,8,31.67,0.6619739449842513,False
289.0,6.0,43053054.0,DZ,False,2020-09-08,2019-12-31,8,48.17,0.6712648073699952,False
293.0,7.0,43053054.0,DZ,False,2020-09-07,2019-12-31,8,41.86,0.680555669755739,False
298.0,10.0,43053054.0,DZ,False,2020-09-06,2019-12-31,8,29.8,0.6921692477379189,False
304.0,8.0,43053054.0,DZ,False,2020-09-05,2019-12-31,8,38.0,0.7061055413165347,False
311.0,6.0,43053054.0,DZ,False,2020-09-04,2019-12-31,8,51.83,0.7223645504915865,False
325.0,7.0,43053054.0,DZ,False,2020-09-03,2019-12-31,8,46.43,0.75488256884169,False
339.0,8.0,43053054.0,DZ,False,2020-09-02,2019-12-31,8,42.38,0.7874005871917936,False
348.0,9.0,43053054.0,DZ,False,2020-09-01,2019-12-31,8,38.67,0.8083050275597173,False
364.0,10.0,43053054.0,DZ,False,2020-08-31,2019-12-31,8,36.4,0.8454684771026929,False
379.0,8.0,43053054.0,DZ,False,2020-08-30,2019-12-31,7,47.38,0.8803092110492324,False
387.0,8.0,43053054.0,DZ,False,2020-08-29,2019-12-31,7,48.38,0.8988909358207202,False
397.0,10.0,43053054.0,DZ,False,2020-08-28,2019-12-31,7,39.7,0.9221180917850799,False
391.0,9.0,43053054.0,DZ,False,2020-08-27,2019-12-31,7,43.44,0.908181798206464,False
370.0,10.0,43053054.0,DZ,False,2020-08-26,2019-12-31,7,37.0,0.8594047706813087,False
398.0,11.0,43053054.0,DZ,False,2020-08-25,2019-12-31,7,36.18,0.9244408073815158,False
392.0,11.0,43053054.0,DZ,False,2020-08-24,2019-12-31,7,35.64,0.9105045138029,False
401.0,6.0,43053054.0,DZ,False,2020-08-23,2019-12-31,7,66.83,0.9314089541708237,False
409.0,7.0,43053054.0,DZ,False,2020-08-22,2019-12-31,7,58.43,0.9499906789423115,False
411.0,9.0,43053054.0,DZ,False,2020-08-21,2019-12-31,7,45.67,0.9546361101351835,False
403.0,11.0,43053054.0,DZ,False,2020-08-20,2019-12-31,7,36.64,0.9360543853636957,False
419.0,12.0,43053054.0,DZ,False,2020-08-19,2019-12-31,7,34.92,0.9732178349066712,False
442.0,9.0,43053054.0,DZ,False,2020-08-18,2019-12-31,7,49.11,1.0266402936246986,False
