temperature,uncertainty,lat,lon,average_diff_pos,current_date,city,country
0.4188306882576395,-1.0259080489076662,-0.7410369754694406,-1.704725755645173,1,1981-03-01,Cali,Colombia
0.9995094502725133,-0.7230496690324788,-0.3513282871747548,0.841412081542041,1,1959-05-01,Bangalore,India
1.1941306075596425,-0.15434893348907128,0.6629819974278522,0.30665683005988253,1,1971-05-01,Baghdad,Iraq
1.0699269235454922,-0.1644442128182442,-0.039270146983617825,0.7654920861363285,1,2002-06-01,Bombay,India
0.587030549040335,-1.089844817992428,0.5853314493243033,0.06066278381080534,1,1978-06-01,Alexandria,Egypt
-0.3355916887171987,0.3335895674209529,-2.5352499525870664,-0.1377569421731201,1,1921-04-01,Cape Town,South Africa
0.0817232533930229,-0.9182250693964885,1.130826549751734,-1.88590600668981,1,2008-09-01,Chicago,United States
-1.1249279217871826,-0.8105420898853107,0.8192537254862442,0.1871408547596233,0,1963-03-01,Aleppo,Syria
0.32517662832674177,-0.05339614019734201,0.5071955852951071,1.3357208725897147,1,2012-09-01,Chongqing,China
1.1114461037667467,0.5590508057724816,0.6629819974278522,0.30665683005988253,1,1965-05-01,Baghdad,Iraq
0.9021988716289475,0.18889056370280802,-0.039270146983617825,0.7654920861363285,1,1953-07-01,Bombay,India
0.9340459700941149,-0.12069800239182818,-0.27319242314555875,1.2168679540178897,0,1943-09-01,Bangkok,Thailand
0.3761319858710084,-1.1033051904313254,-1.9111336722047922,-1.1746119012620537,1,1995-10-01,Belo Horizonte,Brazil
-4.0500249397044765,0.08120758419163014,1.20896241378093,1.636417098934611,0,1927-12-01,Changchun,China
0.2724519875344103,0.0004453495582467342,-0.7410369754694406,-1.704725755645173,0,1931-07-01,Cali,Colombia
-0.471354689952039,-1.0494637006757364,0.5071955852951071,0.08088601402804751,0,1983-03-01,Cairo,Egypt
0.045629875132501364,-0.23174607501273017,-0.7410369754694406,-1.6780377223256977,1,1926-10-01,Bogotá,Colombia
0.5739378530046549,0.3874310571765418,-0.6629011114402447,-0.4928238202496183,0,1902-09-01,Abidjan,Côte D'Ivoire
1.0189715660012253,-0.6961289241546844,-0.039270146983617825,0.7654920861363285,1,1987-04-01,Bombay,India
0.11250878190935064,-0.6658430861671656,0.5853314493243033,1.2790295223085932,1,1971-07-01,Chengdu,China
0.19731642559992435,-0.6422874343990954,-0.7410369754694406,-1.704725755645173,0,1964-10-01,Cali,Colombia
0.5692197643431488,-0.2788573785488705,-1.9111336722047922,-1.1746119012620537,1,2000-10-01,Belo Horizonte,Brazil
0.12123724593313727,-0.8172722761047594,-0.7410369754694406,-1.6780377223256977,1,1952-01-01,Bogotá,Colombia
0.060373902199707334,0.20908112236115348,0.1951374451039702,0.7628398592225917,0,1972-01-01,Ahmadabad,India
-1.0446024623250398,-0.2721271923294219,0.6629819974278522,0.30665683005988253,0,1970-01-01,Baghdad,Iraq
-0.2973751705589985,0.19898584303198094,-0.5071146993074996,0.19244530858709666,0,1974-01-01,Addis Abeba,Ethiopia
-0.6698682703849115,0.5052093160168927,0.6629819974278522,-0.5503439914412825,0,1950-03-01,Casablanca,Morocco
1.1256003697512653,-0.23174607501273017,-0.27319242314555875,1.2168679540178897,1,1965-05-01,Bangkok,Thailand
0.20380379750949532,1.8815323978941336,0.5071955852951071,1.3357208725897147,1,1927-05-01,Chongqing,China
-1.3905563134299803,0.905655396074085,0.5071955852951071,1.3357208725897147,0,1919-02-01,Chongqing,China
-1.689447230136397,-0.8576533934214512,0.5853314493243033,1.2790295223085932,0,1987-02-01,Chengdu,China
0.663817442006349,-0.6994940172644086,-0.6629011114402447,-0.4928238202496183,0,1968-07-01,Abidjan,Côte D'Ivoire
