current_date,cases,deaths,country,population,first_date,high_risk_2w
2020-09-09,26,3,AF,38041757.0,31/12/2019,False
2020-09-08,96,3,AF,38041757.0,31/12/2019,False
2020-09-07,74,2,AF,38041757.0,31/12/2019,False
2020-09-06,20,0,AF,38041757.0,31/12/2019,False
2020-09-05,16,0,AF,38041757.0,31/12/2019,False
2020-09-04,45,1,AF,38041757.0,31/12/2019,False
2020-09-03,38,3,AF,38041757.0,31/12/2019,False
2020-09-02,9,0,AF,38041757.0,31/12/2019,False
2020-09-01,34,4,AF,38041757.0,31/12/2019,False
2020-08-31,19,0,AF,38041757.0,31/12/2019,False
2020-08-30,3,0,AF,38041757.0,31/12/2019,False
2020-08-29,11,1,AF,38041757.0,31/12/2019,False
2020-08-28,3,0,AF,38041757.0,31/12/2019,False
2020-08-27,55,4,AF,38041757.0,31/12/2019,False
2020-08-26,1,0,AF,38041757.0,31/12/2019,False
2020-08-25,71,10,AF,38041757.0,31/12/2019,False
2020-08-24,0,0,AF,38041757.0,31/12/2019,False
2020-08-23,105,2,AF,38041757.0,31/12/2019,False
2020-08-22,38,0,AF,38041757.0,31/12/2019,False
2020-08-21,97,2,AF,38041757.0,31/12/2019,False
2020-08-20,160,8,AF,38041757.0,31/12/2019,False
2020-08-19,0,0,AF,38041757.0,31/12/2019,False
2020-08-18,3,0,AF,38041757.0,31/12/2019,False
2020-08-17,45,5,AF,38041757.0,31/12/2019,False
2020-08-16,120,7,AF,38041757.0,31/12/2019,False
2020-08-15,7,0,AF,38041757.0,31/12/2019,False
2020-08-14,79,9,AF,38041757.0,31/12/2019,False
2020-08-13,76,10,AF,38041757.0,31/12/2019,False
2020-08-12,215,32,AF,38041757.0,31/12/2019,False
2020-08-11,0,0,AF,38041757.0,31/12/2019,False
2020-08-10,0,0,AF,38041757.0,31/12/2019,False
2020-08-09,39,5,AF,38041757.0,31/12/2019,False
2020-08-08,78,9,AF,38041757.0,31/12/2019,False
2020-08-07,41,0,AF,38041757.0,31/12/2019,False
2020-08-06,67,4,AF,38041757.0,31/12/2019,False
2020-08-05,82,6,AF,38041757.0,31/12/2019,False
2020-08-04,37,4,AF,38041757.0,31/12/2019,False
2020-08-03,0,1,AF,38041757.0,31/12/2019,False
2020-08-02,0,0,AF,38041757.0,31/12/2019,False
2020-08-01,168,12,AF,38041757.0,31/12/2019,False
2020-07-31,71,0,AF,38041757.0,31/12/2019,False
2020-07-30,0,0,AF,38041757.0,31/12/2019,False
2020-07-29,103,1,AF,38041757.0,31/12/2019,False
2020-07-28,105,1,AF,38041757.0,31/12/2019,False
2020-07-27,106,10,AF,38041757.0,31/12/2019,False
