cases,deaths,population,high_risk_2w,current_date,first_date,country
-0.16369662534467636,-0.012334738126094138,2.057865984755795,False,2021-09-27,2020-02-24,IT
-0.21917062317199593,-0.37402261040169954,-0.4640103827982618,True,2021-03-23,2020-01-01,FI
-0.18697496648903755,-0.31976942956035875,-0.6238257732417675,True,2021-09-12,2020-04-03,SI
-0.2554101787619925,-0.4192335944361502,-0.6325954551703444,False,2020-06-18,2020-02-29,LV
-0.25556571333534017,-0.4192335944361502,-0.4501478954029417,False,2020-02-27,2020-02-26,DK
-0.2497590892636955,-0.38306480720858965,-0.2231455459289228,False,2021-05-30,2020-01-27,CZ
0.23846393647449915,-0.003292541319204004,-0.4671521849830297,True,2021-11-27,2020-06-03,SK
0.07359728872601673,-0.03946132854676455,3.154168169875,True,2021-09-25,2020-02-01,DE
-0.14695073628091543,1.542923112659009,-0.3975483044836308,True,2021-04-20,2020-07-03,BG
0.8938866285613905,1.533880915852119,1.4842584375475516,True,2020-10-23,2020-01-01,ES
-0.2160080868472609,-0.1841364774570067,-0.6238257732417675,True,2021-09-01,2020-04-03,SI
-0.23840506540931888,0.032876245908356534,-0.3975483044836308,True,2020-12-27,2020-07-03,BG
-0.23529437394236638,-0.4192335944361502,-0.4713599416194266,True,2021-02-28,2020-02-18,NO
0.8773999637865423,2.3205520380515607,1.0473971791804135,True,2020-11-15,2020-04-03,PL
-0.0282778568166776,-0.03946132854676455,1.0473971791804135,True,2021-04-01,2020-04-03,PL
0.061621126578249606,0.1775513948185987,0.0897180039688532,True,2020-08-12,2020-02-28,NL
-0.21896324374086576,-0.40114920082236993,-0.2416941972527805,True,2021-06-13,2020-02-26,PT
-0.25432143674855917,-0.4192335944361502,-0.6595634876615263,False,2021-06-19,2020-02-26,EE
-0.25530648904642744,-0.4101913976292601,-0.4901467247631595,False,2020-06-20,2020-02-29,IE
-0.10563038462822973,-0.09371450938810535,-0.5912875066156191,True,2021-10-21,2020-01-02,LT
-0.25395852274408137,-0.4192335944361502,-0.6595634876615263,False,2020-10-09,2020-02-26,EE
-0.16779236910949716,-0.2655162487190179,-0.5912875066156191,True,2021-12-16,2020-01-02,LT
-0.2546325058952544,-0.3649804135948094,-0.18453645573354205,False,2020-01-03,2020-01-03,BE
0.4156178155174439,2.618944532678935,2.057865984755795,True,2021-10-02,2020-02-24,IT
-0.18687127677347248,-0.4101913976292601,-0.4713599416194266,True,2021-09-09,2020-02-18,NO
-0.2540103676018639,-0.4192335944361502,-0.6801132384916969,False,2020-10-04,2020-09-03,CY
-0.22808793871059307,-0.4101913976292601,-0.3066955628680011,False,2021-07-29,2020-07-03,AT
-0.25344007416625597,-0.40114920082236993,-0.6975160144106798,True,2020-09-24,2020-06-03,MT
-0.2193780026031261,-0.3649804135948094,-0.5912875066156191,True,2021-04-04,2020-01-02,LT
-0.2549954198997322,-0.4192335944361502,-0.5912875066156191,False,2020-05-21,2020-01-02,LT
-0.0788265931546557,0.005749655487686131,-0.5323801719368125,True,2022-02-15,2020-02-26,HR
0.11476210580535479,-0.22934746149145738,-0.2402178731718323,True,2021-04-28,2020-04-02,SE
-0.23301320019993454,-0.4192335944361502,-0.6595634876615263,True,2021-08-24,2020-02-26,EE
-0.24773713981017637,-0.4192335944361502,-0.7045262237382378,True,2021-11-25,2020-02-29,IS
-0.2550991096152973,-0.4192335944361502,-0.6975160144106798,False,2020-04-17,2020-06-03,MT
-0.2556175581931227,-0.4192335944361502,-0.7196896285276156,False,2020-06-05,2020-01-03,LI
0.08868414234073634,0.10521382036347762,-0.2231455459289228,True,2022-06-01,2020-01-27,CZ
-0.21497118969161005,-0.40114920082236993,-0.18453645573354205,True,2021-07-25,2020-01-03,BE
0.21803706250817773,-0.4192335944361502,-0.4713599416194266,True,2022-03-01,2020-02-18,NO
-0.2552546441886449,-0.4101913976292601,-0.692317936971119,False,2020-12-05,2020-02-24,LU
-0.25369929845516864,-0.4192335944361502,-0.4671521849830297,False,2020-03-31,2020-06-03,SK
-0.08307787149282411,0.9009271393698095,-0.3975483044836308,True,2020-09-12,2020-07-03,BG
-0.11262944042887285,-0.19317867426389684,-0.6325954551703444,True,2021-10-29,2020-02-29,LV
-0.2507959864193463,-0.4101913976292601,-0.3066955628680011,False,2021-06-28,2020-07-03,AT
0.8199040165057037,1.1721930435765135,2.4157034550036234,False,2021-08-05,2020-01-23,FR
-0.1752061837724006,0.16850919801170855,0.17925058192005167,True,2021-01-25,2020-03-17,RO
-0.22642890326155177,0.24988896927371979,-0.2402178731718323,False,2020-04-27,2020-04-02,SE
-0.19081148596494565,-0.4192335944361502,-0.692317936971119,True,2021-12-31,2020-02-24,LU
0.046482428105747445,0.032876245908356534,-0.4671521849830297,True,2021-11-12,2020-06-03,SK
0.19403289335486096,-0.13892549342255603,-0.4671521849830297,True,2022-01-22,2020-06-03,SK
0.6795081416305809,-0.2836006423327982,1.4842584375475516,True,2021-11-07,2020-01-01,ES
-0.20574280500631764,-0.38306480720858965,-0.5323801719368125,True,2021-10-03,2020-02-26,HR
-0.18039066955065478,-0.4101913976292601,-0.7045262237382378,True,2022-01-27,2020-02-29,IS
0.3284147647272089,2.067370527458637,-0.2662242445602854,True,2021-03-26,2020-03-03,HU
-0.08178175004826058,0.2318045756599395,-0.2231455459289228,True,2021-04-19,2020-01-27,CZ
-0.23353164877775995,-0.4192335944361502,-0.4640103827982618,True,2021-08-14,2020-01-01,FI
0.7682665381542921,-0.2836006423327982,2.4157034550036234,True,2021-11-21,2020-01-23,FR
0.0728196158592786,0.5754080543217647,-0.2231455459289228,True,2021-05-12,2020-01-27,CZ
-0.22829531814172324,-0.35593821678791926,3.154168169875,False,2020-04-06,2020-02-01,DE
-0.237938461689276,-0.4192335944361502,0.0897180039688532,False,2020-07-31,2020-02-28,NL
-0.2147638102604799,-0.3649804135948094,-0.5912875066156191,True,2021-03-24,2020-01-02,LT
0.24815892487983443,0.24988896927371979,-0.2662242445602854,True,2022-01-25,2020-03-03,HU
-0.2013359920948016,-0.24743185510523766,1.4842584375475516,False,2021-10-15,2020-01-01,ES
-0.23664234024471245,-0.4101913976292601,-0.6595634876615263,True,2021-09-19,2020-02-26,EE
-0.25556571333534017,-0.4192335944361502,-0.7196896285276156,False,2020-08-24,2020-01-03,LI
-0.2485148126769145,-0.4192335944361502,-0.4713599416194266,False,2020-10-16,2020-02-18,NO
-0.1405738187736628,0.8105051713009082,-0.2662242445602854,True,2020-08-12,2020-03-03,HU
-0.23581282252019178,-0.4101913976292601,-0.4713599416194266,False,2020-04-12,2020-02-18,NO
-0.25146996957051937,-0.4101913976292601,-0.692317936971119,True,2021-05-26,2020-02-24,LU
-0.2425526540319222,-0.4192335944361502,-0.3066955628680011,False,2020-08-18,2020-07-03,AT
1.3526617750791015,-0.32881162636724887,0.0897180039688532,True,2022-01-18,2020-02-28,NL
-0.24545596606774453,-0.4101913976292601,-0.3975483044836308,False,2020-07-20,2020-07-03,BG
-0.2543732816063417,-0.4192335944361502,-0.4501478954029417,False,2020-07-14,2020-02-26,DK
-0.21445274111378462,1.0817710755076122,2.4157034550036234,False,2020-02-05,2020-01-23,FR
-0.252869780730648,-0.37402261040169954,-0.3975483044836308,False,2021-05-30,2020-07-03,BG
-0.21507487940717512,-0.2926428391396883,0.17925058192005167,False,2021-08-24,2020-03-17,RO
-0.16167467589115725,-0.3016850359465785,-0.5323801719368125,True,2021-09-22,2020-02-26,HR
-0.25458066103747184,-0.4101913976292601,-0.6325954551703444,False,2021-06-25,2020-02-29,LV
-0.22347374636794687,-0.40114920082236993,0.0897180039688532,False,2020-11-08,2020-02-28,NL
-0.2556175581931227,-0.4192335944361502,-0.7196896285276156,False,2020-06-15,2020-01-03,LI
-0.2224886940700786,-0.3921070040154798,-0.4640103827982618,True,2021-10-13,2020-01-01,FI
-0.2556175581931227,-0.4192335944361502,-0.6975160144106798,False,2020-08-07,2020-06-03,MT
-0.22155548662999283,-0.35593821678791926,1.0473971791804135,False,2020-07-31,2020-04-03,PL
-0.2550991096152973,-0.4192335944361502,-0.7196896285276156,True,2021-08-20,2020-01-03,LI
5.893752868251924,1.0365600914731616,2.4157034550036234,True,2022-12-02,2020-01-23,FR
-0.25421774703299405,-0.4101913976292601,-0.5323801719368125,False,2020-04-21,2020-02-26,HR
-0.20118045752145397,-0.40114920082236993,-0.4501478954029417,True,2020-07-11,2020-02-26,DK
-0.14238838879605176,-0.38306480720858965,-0.6801132384916969,True,2022-01-29,2020-09-03,CY
-0.23394640764002028,-0.3016850359465785,-0.2416941972527805,False,2020-09-07,2020-02-26,PT
-0.24856665753469703,-0.4192335944361502,-0.692317936971119,True,2021-01-07,2020-02-24,LU
-0.22347374636794687,-0.09371450938810535,3.154168169875,False,2020-02-05,2020-02-01,DE
-0.2545288161796893,-0.3921070040154798,-0.5912875066156191,False,2021-06-24,2020-01-02,LT
-0.21694129428734663,-0.2564740519121278,-0.4901467247631595,True,2021-01-04,2020-02-29,IE
-0.03128485856806502,0.30414215011506057,0.0897180039688532,True,2021-12-02,2020-02-28,NL
-0.25390667788629884,-0.4192335944361502,-0.5912875066156191,False,2020-07-04,2020-01-02,LT
-0.25354376388182104,-0.40114920082236993,-0.4671521849830297,False,2020-04-17,2020-06-03,SK
-0.20838689275322728,-0.32881162636724887,-0.6238257732417675,True,2021-02-18,2020-04-03,SI
-0.2159043971316958,-0.21126306787767712,-0.5912875066156191,True,2021-01-23,2020-01-02,LT
-0.25546202361977505,-0.4192335944361502,-0.6325954551703444,False,2020-08-31,2020-02-29,LV
-0.23145785446645828,-0.17509428065011656,2.057865984755795,False,2020-03-03,2020-02-24,IT
-0.2556175581931227,-0.4192335944361502,-0.5912875066156191,False,2020-02-23,2020-01-02,LT
-0.22917668072402647,-0.40114920082236993,-0.4640103827982618,True,2020-11-26,2020-01-01,FI
-0.2556175581931227,-0.4192335944361502,-0.4501478954029417,False,2020-08-04,2020-02-26,DK
-0.25302531530399563,-0.4101913976292601,-0.692317936971119,True,2021-12-08,2020-02-24,LU
-0.2526105564417353,-0.40114920082236993,-0.2231455459289228,False,2020-11-05,2020-01-27,CZ
0.21912580452161112,-0.21126306787767712,-0.5323801719368125,True,2022-01-13,2020-02-26,HR
-0.251625504143867,-0.337853823174139,-0.4713599416194266,False,2020-04-22,2020-02-18,NO
-0.23513883936901875,-0.32881162636724887,-0.3975483044836308,True,2020-10-18,2020-07-03,BG
-0.2554101787619925,-0.4192335944361502,-0.4713599416194266,False,2020-11-07,2020-02-18,NO
-0.25110705556604157,-0.4192335944361502,-0.5323801719368125,False,2021-09-07,2020-02-26,HR
0.2629865542056413,0.06904503313591707,-0.5323801719368125,True,2022-02-02,2020-02-26,HR
-0.2423971194585746,-0.40114920082236993,-0.6595634876615263,True,2021-08-29,2020-02-26,EE
-0.25266240129951784,-0.37402261040169954,0.0897180039688532,False,2020-06-30,2020-02-28,NL
-0.157630776984119,-0.20222087107078698,-0.3066955628680011,True,2021-02-22,2020-07-03,AT
-0.18920429537368685,-0.40114920082236993,-0.3066955628680011,True,2021-08-30,2020-07-03,AT
-0.12968639863932904,-0.021376934932984273,-0.2231455459289228,True,2021-04-05,2020-01-27,CZ
-0.08069300803482721,-0.22934746149145738,1.4842584375475516,True,2021-06-17,2020-01-01,ES
-0.25229948729504004,-0.4192335944361502,-0.7196896285276156,True,2022-01-16,2020-01-03,LI
-0.2548917301841671,-0.4192335944361502,-0.4671521849830297,False,2020-07-16,2020-06-03,SK
-0.2548917301841671,-0.3649804135948094,-0.2402178731718323,False,2021-10-16,2020-04-02,SE
-0.004273687663360822,0.2046779852392691,0.17925058192005167,True,2020-10-21,2020-03-17,RO
-0.2423971194585746,-0.2836006423327982,-0.4501478954029417,False,2020-03-31,2020-02-26,DK
-0.035069533186190556,-0.13892549342255603,1.4842584375475516,True,2020-08-08,2020-01-01,ES
-0.23176892361315354,-0.35593821678791926,1.4842584375475516,False,2020-04-07,2020-01-01,ES
-0.25556571333534017,-0.4192335944361502,-0.22199794628190797,False,2020-03-03,2020-02-26,GR
-0.2552546441886449,-0.4192335944361502,-0.692317936971119,False,2020-05-20,2020-02-24,LU
-0.22476986781251043,-0.3649804135948094,-0.5323801719368125,True,2021-08-28,2020-02-26,HR
0.930696477586995,9.870786371804824,2.4157034550036234,True,2020-11-20,2020-01-23,FR
-0.2544769713219068,-0.4192335944361502,-0.4671521849830297,False,2020-03-28,2020-06-03,SK
-0.14638044284530746,0.15946700120481844,-0.3066955628680011,True,2020-12-21,2020-07-03,AT
0.5899720722401315,3.875809888836664,2.057865984755795,True,2021-01-16,2020-02-24,IT
-0.21683760457178156,-0.40114920082236993,-0.4901467247631595,True,2020-02-11,2020-02-29,IE
-0.24680393237009063,-0.3921070040154798,0.0897180039688532,False,2020-07-22,2020-02-28,NL
-0.2504849172726511,-0.4101913976292601,-0.4501478954029417,False,2020-01-09,2020-02-26,DK
-0.23062833674193764,-0.37402261040169954,-0.18453645573354205,False,2021-06-21,2020-01-03,BE
-0.2556175581931227,-0.4192335944361502,-0.6595634876615263,False,2020-07-03,2020-02-26,EE
-0.25032938269930344,-0.4101913976292601,-0.3066955628680011,False,2020-07-29,2020-07-03,AT
0.1977138782574214,1.60621849030724,1.4842584375475516,True,2020-09-12,2020-01-01,ES
-0.23923458313383955,-0.34689601998102915,3.154168169875,False,2020-05-17,2020-02-01,DE
-0.20102492294810634,0.12329821397725789,0.17925058192005167,False,2020-01-09,2020-03-17,RO
-0.25551386847755764,-0.4192335944361502,-0.2402178731718323,False,2021-07-25,2020-04-02,SE
-0.21543779341165292,-0.3016850359465785,-0.6238257732417675,True,2021-05-12,2020-04-03,SI
-0.25546202361977505,-0.4192335944361502,-0.5912875066156191,False,2020-01-06,2020-01-02,LT
-0.19915850806793486,-0.012334738126094138,3.154168169875,False,2020-05-05,2020-02-01,DE
-0.22269607350120876,-0.3921070040154798,-0.6801132384916969,True,2021-07-30,2020-09-03,CY
-0.2550472647575147,-0.4192335944361502,-0.5912875066156191,False,2020-07-05,2020-01-02,LT
0.2558838086894331,-0.35593821678791926,-0.6238257732417675,True,2022-01-20,2020-04-03,SI
0.9036853066822909,0.5482814639010942,-0.22199794628190797,True,2022-01-28,2020-02-26,GR
-0.18796001878690585,-0.40114920082236993,-0.6595634876615263,True,2021-08-03,2020-02-26,EE
