cases,deaths,population,country,high_risk_2w,current_date,first_date,holiday,nr_months,ratio,cases_100k,current_risk
23962.0,27.0,8901064.0,AT,True,2022-02-21,2020-07-03,False,19,887.48,269.2037715940476,True
21513.0,19.0,8901064.0,AT,True,2022-02-20,2020-07-03,False,19,1132.26,241.69020692357677,True
21970.0,22.0,8901064.0,AT,True,2022-02-19,2020-07-03,False,19,998.64,246.82442458564503,True
25942.0,19.0,8901064.0,AT,True,2022-02-18,2020-07-03,False,19,1365.37,291.4483032590261,True
30765.0,25.0,8901064.0,AT,True,2022-02-17,2020-07-03,False,19,1230.6,345.63283670356714,True
31033.0,21.0,8901064.0,AT,True,2022-02-16,2020-07-03,False,19,1477.76,348.6437127067056,True
39025.0,26.0,8901064.0,AT,True,2022-02-15,2020-07-03,False,19,1500.96,438.43073142716423,True
26642.0,28.0,8901064.0,AT,True,2022-02-14,2020-07-03,False,19,951.5,299.31253162543265,True
24246.0,18.0,8901064.0,AT,True,2022-02-13,2020-07-03,False,19,1347.0,272.39440138841826,True
25165.0,30.0,8901064.0,AT,True,2022-12-02,2020-07-03,False,28,838.83,282.71900977231485,True
29965.0,29.0,8901064.0,AT,True,2022-11-02,2020-07-03,False,27,1033.28,336.6451471419597,True
33330.0,21.0,8901064.0,AT,True,2022-10-02,2020-07-03,False,26,1587.14,374.44961636047105,True
35397.0,15.0,8901064.0,AT,True,2022-09-02,2020-07-03,False,25,2359.8,397.67155926527437,True
39963.0,14.0,8901064.0,AT,True,2022-08-02,2020-07-03,False,24,2854.5,448.96879743814895,True
28872.0,23.0,8901064.0,AT,True,2022-07-02,2020-07-03,False,23,1255.3,324.36571627841346,True
26017.0,17.0,8901064.0,AT,True,2022-06-02,2020-07-03,False,22,1530.41,292.2908991554268,True
30062.0,21.0,8901064.0,AT,True,2022-05-02,2020-07-03,False,21,1431.52,337.7349045013046,True
33263.0,16.0,8901064.0,AT,True,2022-04-02,2020-07-03,False,20,2078.94,373.69689735968643,True
36943.0,22.0,8901064.0,AT,True,2022-03-02,2020-07-03,False,19,1679.23,415.0402693430808,True
33748.0,17.0,8901064.0,AT,True,2022-02-02,2020-07-03,False,18,1985.18,379.14568415641094,True
44156.0,11.0,8901064.0,AT,True,2022-01-02,2020-07-03,False,17,4014.18,496.0755253529241,True
27862.0,11.0,8901064.0,AT,True,2022-01-31,2020-07-03,False,18,2532.91,313.01875820688406,True
26260.0,15.0,8901064.0,AT,True,2022-01-30,2020-07-03,False,18,1750.67,295.0209098597651,True
29060.0,12.0,8901064.0,AT,True,2022-01-29,2020-07-03,False,18,2421.67,326.4778233253912,True
33710.0,18.0,8901064.0,AT,True,2022-01-28,2020-07-03,False,18,1872.78,378.7187689022346,True
37959.0,15.0,8901064.0,AT,True,2022-01-27,2020-07-03,False,18,2530.6,426.45463508632224,True
35885.0,9.0,8901064.0,AT,True,2022-01-26,2020-07-03,False,18,3987.22,403.1540498978549,True
38248.0,10.0,8901064.0,AT,True,2022-01-25,2020-07-03,False,18,3824.8,429.70143794045293,True
26760.0,12.0,8901064.0,AT,True,2022-01-24,2020-07-03,False,18,2230.0,300.63821583576976,True
25245.0,15.0,8901064.0,AT,True,2022-01-23,2020-07-03,False,18,1683.0,283.6177787284756,True
23431.0,8.0,8901064.0,AT,True,2022-01-22,2020-07-03,False,18,2928.88,263.2381926475307,True
26741.0,14.0,8901064.0,AT,True,2022-01-21,2020-07-03,False,18,1910.07,300.42475820868157,True
29744.0,5.0,8901064.0,AT,True,2022-01-20,2020-07-03,False,18,5948.8,334.1622979005656,True
25203.0,11.0,8901064.0,AT,True,2022-01-19,2020-07-03,False,18,2291.18,283.1459250264912,True
28192.0,5.0,8901064.0,AT,True,2022-01-18,2020-07-03,False,18,5638.4,316.7261801510471,True
18369.0,5.0,8901064.0,AT,True,2022-01-17,2020-07-03,False,18,3673.8,206.36858694645943,True
16191.0,9.0,8901064.0,AT,True,2022-01-16,2020-07-03,False,18,1799.0,181.8996021149831,True
14953.0,8.0,8901064.0,AT,True,2022-01-15,2020-07-03,False,18,1869.12,167.99115251839555,True
17128.0,11.0,8901064.0,AT,True,2022-01-14,2020-07-03,False,18,1557.09,192.42643351401586,True
16997.0,4.0,8901064.0,AT,True,2022-01-13,2020-07-03,False,18,4249.25,190.95469934830263,True
16877.0,8.0,8901064.0,AT,True,2022-12-01,2020-07-03,False,28,2109.62,189.6065459140615,True
16552.0,9.0,8901064.0,AT,True,2022-11-01,2020-07-03,True,27,1839.11,185.95529702965848,True
12705.0,11.0,8901064.0,AT,True,2022-10-01,2020-07-03,False,26,1155.0,142.73574485027856,True
10941.0,12.0,8901064.0,AT,True,2022-09-01,2020-07-03,False,25,911.75,122.9178893669341,True
10725.0,7.0,8901064.0,AT,True,2022-08-01,2020-07-03,False,24,1532.14,120.4912131853001,True
7058.0,9.0,8901064.0,AT,True,2022-07-01,2020-07-03,False,23,784.22,79.29389115728188,False
8901.0,6.0,8901064.0,AT,True,2022-06-01,2020-07-03,False,22,1483.5,99.99928098483507,False
8796.0,8.0,8901064.0,AT,True,2022-05-01,2020-07-03,True,21,1099.5,98.8196467298741,False
10085.0,10.0,8901064.0,AT,True,2022-04-01,2020-07-03,False,20,1008.5,113.30106153601412,False
6000.0,16.0,8901064.0,AT,True,2022-03-01,2020-07-03,False,19,375.0,67.407671712056,False
3491.0,10.0,8901064.0,AT,True,2022-02-01,2020-07-03,False,18,349.1,39.22003032446458,False
3002.0,8.0,8901064.0,AT,True,2022-01-01,2020-07-03,True,17,375.25,33.72630507993202,False
3703.0,11.0,8901064.0,AT,True,2021-12-31,2020-07-03,False,17,336.64,41.60176805829056,False
3815.0,24.0,8901064.0,AT,True,2021-12-30,2020-07-03,False,17,158.96,42.86004459691561,False
3182.0,14.0,8901064.0,AT,True,2021-12-29,2020-07-03,False,17,227.29,35.748535231293694,False
3341.0,16.0,8901064.0,AT,True,2021-12-28,2020-07-03,False,17,208.81,37.53483853166318,False
2605.0,18.0,8901064.0,AT,True,2021-12-27,2020-07-03,False,17,144.72,29.26616413498431,False
1735.0,15.0,8901064.0,AT,True,2021-12-26,2020-07-03,True,17,115.67,19.492051736736194,False
1634.0,14.0,8901064.0,AT,True,2021-12-25,2020-07-03,True,17,116.71,18.35735592958325,False
2117.0,9.0,8901064.0,AT,True,2021-12-24,2020-07-03,False,17,235.22,23.783673502403758,False
2268.0,17.0,8901064.0,AT,True,2021-12-23,2020-07-03,False,17,133.41,25.480099907157168,False
2163.0,15.0,8901064.0,AT,True,2021-12-22,2020-07-03,False,17,144.2,24.300465652196188,False
2817.0,21.0,8901064.0,AT,True,2021-12-21,2020-07-03,False,17,134.14,31.64790186881029,False
1950.0,18.0,8901064.0,AT,True,2021-12-20,2020-07-03,False,17,108.33,21.9074933064182,False
1887.0,28.0,8901064.0,AT,True,2021-12-19,2020-07-03,False,17,67.39,21.19971275344161,False
1989.0,23.0,8901064.0,AT,True,2021-12-18,2020-07-03,False,17,86.48,22.345643172546563,False
2349.0,25.0,8901064.0,AT,True,2021-12-17,2020-07-03,False,17,93.96,26.39010347526992,False
2700.0,26.0,8901064.0,AT,True,2021-12-16,2020-07-03,False,17,103.85,30.333452270425198,False
2934.0,29.0,8901064.0,AT,True,2021-12-15,2020-07-03,False,17,101.17,32.96235146719538,False
4131.0,41.0,8901064.0,AT,True,2021-12-14,2020-07-03,False,17,100.76,46.410181973750554,False
2935.0,40.0,8901064.0,AT,True,2021-12-13,2020-07-03,False,17,73.38,32.973586079147395,False
3263.0,34.0,8901064.0,AT,True,2021-12-12,2020-07-03,False,17,95.97,36.65853879940645,False
3270.0,32.0,8901064.0,AT,True,2021-11-12,2020-07-03,False,16,102.19,36.73718108307052,False
4826.0,44.0,8901064.0,AT,True,2021-10-12,2020-07-03,False,15,109.68,54.21823728039704,False
3125.0,44.0,8901064.0,AT,True,2021-09-12,2020-07-03,False,14,71.02,35.10816235002917,False
4316.0,51.0,8901064.0,AT,True,2021-08-12,2020-07-03,False,13,84.63,48.48858518487228,False
6087.0,54.0,8901064.0,AT,True,2021-07-12,2020-07-03,False,12,112.72,68.3850829518808,False
4431.0,45.0,8901064.0,AT,True,2021-06-12,2020-07-03,False,11,98.47,49.780565559353356,False
4270.0,42.0,8901064.0,AT,True,2021-05-12,2020-07-03,False,10,101.67,47.97179303507985,False
5315.0,51.0,8901064.0,AT,True,2021-04-12,2020-07-03,False,9,104.22,59.7119625249296,False
6267.0,59.0,8901064.0,AT,True,2021-03-12,2020-07-03,False,8,106.22,70.40731310324249,False
7261.0,59.0,8901064.0,AT,True,2021-02-12,2020-07-03,False,7,123.07,81.57451738353977,False
8774.0,62.0,8901064.0,AT,True,2021-01-12,2020-07-03,False,6,141.52,98.57248526692989,False
10966.0,39.0,8901064.0,AT,True,2021-11-30,2020-07-03,False,16,281.18,123.19875466573434,True
8109.0,66.0,8901064.0,AT,True,2021-11-29,2020-07-03,False,16,122.86,91.10146831884369,False
7988.0,56.0,8901064.0,AT,True,2021-11-28,2020-07-03,False,16,142.64,89.74208027265055,False
9622.0,47.0,8901064.0,AT,True,2021-11-27,2020-07-03,False,16,204.72,108.0994362022338,False
12053.0,65.0,8901064.0,AT,True,2021-11-26,2020-07-03,False,16,185.43,135.4107778575685,True
12127.0,60.0,8901064.0,AT,True,2021-11-25,2020-07-03,False,16,202.12,136.24213914201718,True
14462.0,48.0,8901064.0,AT,True,2021-11-24,2020-07-03,False,16,301.29,162.47495804995899,True
14517.0,53.0,8901064.0,AT,True,2021-11-23,2020-07-03,False,16,273.91,163.09286170731949,True
11978.0,55.0,8901064.0,AT,True,2021-11-22,2020-07-03,False,16,217.78,134.5681819611678,True
11638.0,54.0,8901064.0,AT,True,2021-11-21,2020-07-03,False,16,215.52,130.74841389748462,True
14104.0,39.0,8901064.0,AT,True,2021-11-20,2020-07-03,False,16,361.64,158.45296697113963,True
14075.0,50.0,8901064.0,AT,True,2021-11-19,2020-07-03,False,16,281.5,158.12716322453136,True
14890.0,44.0,8901064.0,AT,True,2021-11-18,2020-07-03,False,16,338.41,167.28337196541898,True
15027.0,46.0,8901064.0,AT,True,2021-11-17,2020-07-03,False,16,326.67,168.82251380284424,True
16473.0,38.0,8901064.0,AT,True,2021-11-16,2020-07-03,False,16,433.5,185.06776268544974,True
10981.0,37.0,8901064.0,AT,True,2021-11-15,2020-07-03,False,16,296.78,123.36727384501448,True
11204.0,41.0,8901064.0,AT,True,2021-11-14,2020-07-03,False,16,273.27,125.87259231031257,True
11440.0,48.0,8901064.0,AT,True,2021-11-13,2020-07-03,False,16,238.33,128.52396073098677,True
12661.0,45.0,8901064.0,AT,True,2021-12-11,2020-07-03,False,17,281.36,142.24142192439015,True
10591.0,51.0,8901064.0,AT,True,2021-11-11,2020-07-03,False,16,207.67,118.98577518373084,False
13224.0,25.0,8901064.0,AT,True,2021-10-11,2020-07-03,False,15,528.96,148.56650845337143,True
11977.0,29.0,8901064.0,AT,True,2021-09-11,2020-07-03,False,14,413.0,134.5569473492158,True
7760.0,27.0,8901064.0,AT,True,2021-08-11,2020-07-03,False,13,287.41,87.18058874759242,False
8023.0,19.0,8901064.0,AT,True,2021-07-11,2020-07-03,False,12,422.26,90.13529169097087,False
8126.0,21.0,8901064.0,AT,True,2021-06-11,2020-07-03,False,11,386.95,91.29245672202784,False
9709.0,27.0,8901064.0,AT,True,2021-05-11,2020-07-03,False,10,359.59,109.07684744205861,False
9785.0,21.0,8901064.0,AT,True,2021-04-11,2020-07-03,False,9,465.95,109.93067795041132,False
8969.0,25.0,8901064.0,AT,True,2021-03-11,2020-07-03,False,8,358.76,100.76323459757171,False
6583.0,17.0,8901064.0,AT,True,2021-02-11,2020-07-03,False,7,387.24,73.95745048007744,False
5287.0,20.0,8901064.0,AT,True,2021-01-11,2020-07-03,False,6,264.35,59.39739339027334,False
4797.0,13.0,8901064.0,AT,True,2021-10-31,2020-07-03,False,15,369.0,53.89243353378877,False
5635.0,16.0,8901064.0,AT,True,2021-10-30,2020-07-03,False,15,352.19,63.30703834957259,False
5981.0,10.0,8901064.0,AT,True,2021-10-29,2020-07-03,False,15,598.1,67.19421408496783,False
5939.0,11.0,8901064.0,AT,True,2021-10-28,2020-07-03,False,15,539.91,66.72236038298342,False
4312.0,15.0,8901064.0,AT,True,2021-10-27,2020-07-03,False,15,287.47,48.44364673706424,False
4488.0,17.0,8901064.0,AT,True,2021-10-26,2020-07-03,True,15,264.0,50.42093844061789,False
3446.0,10.0,8901064.0,AT,True,2021-10-25,2020-07-03,False,15,344.6,38.714472786624164,False
2797.0,15.0,8901064.0,AT,True,2021-10-24,2020-07-03,False,15,186.47,31.423209629770103,False
3534.0,11.0,8901064.0,AT,True,2021-10-23,2020-07-03,False,15,321.27,39.70311863840098,False
3709.0,8.0,8901064.0,AT,True,2021-10-22,2020-07-03,False,15,463.62,41.669175730002614,False
3485.0,11.0,8901064.0,AT,True,2021-10-21,2020-07-03,False,15,316.82,39.15262265275253,False
3620.0,10.0,8901064.0,AT,True,2021-10-20,2020-07-03,False,15,362.0,40.669295266273785,False
3981.0,11.0,8901064.0,AT,True,2021-10-19,2020-07-03,False,15,361.91,44.724990180949156,False
2726.0,6.0,8901064.0,AT,True,2021-10-18,2020-07-03,False,15,454.33,30.62555218117744,False
1997.0,15.0,8901064.0,AT,True,2021-10-17,2020-07-03,False,15,133.13,22.43552006816264,False
2150.0,16.0,8901064.0,AT,True,2021-10-16,2020-07-03,False,15,134.38,24.154415696820067,False
2381.0,7.0,8901064.0,AT,True,2021-10-15,2020-07-03,False,15,340.14,26.74961105773422,False
2394.0,10.0,8901064.0,AT,True,2021-10-14,2020-07-03,False,15,239.4,26.89566101311034,False
2115.0,6.0,8901064.0,AT,True,2021-10-13,2020-07-03,False,15,352.5,23.76120427849974,False
2721.0,12.0,8901064.0,AT,True,2021-12-10,2020-07-03,False,17,226.75,30.569379121417395,False
1595.0,11.0,8901064.0,AT,True,2021-11-10,2020-07-03,False,16,145.0,17.919206063454887,False
1298.0,8.0,8901064.0,AT,True,2021-10-10,2020-07-03,False,15,162.25,14.582526313708113,False
1583.0,9.0,8901064.0,AT,True,2021-09-10,2020-07-03,False,14,175.89,17.784390720030775,False
1877.0,5.0,8901064.0,AT,True,2021-08-10,2020-07-03,False,13,375.4,21.08736663392152,False
1852.0,10.0,8901064.0,AT,True,2021-07-10,2020-07-03,False,12,185.2,20.806501335121283,False
2037.0,7.0,8901064.0,AT,True,2021-06-10,2020-07-03,False,11,291.0,22.88490454624301,False
2680.0,13.0,8901064.0,AT,True,2021-05-10,2020-07-03,False,10,206.15,30.10876003138501,False
1458.0,7.0,8901064.0,AT,True,2021-04-10,2020-07-03,False,9,208.29,16.380064226029607,False
1372.0,7.0,8901064.0,AT,True,2021-03-10,2020-07-03,False,8,196.0,15.413887598156805,False
1559.0,12.0,8901064.0,AT,True,2021-02-10,2020-07-03,False,7,129.92,17.51476003318255,False
1808.0,8.0,8901064.0,AT,True,2021-01-10,2020-07-03,False,6,226.0,20.312178409232875,False
1739.0,6.0,8901064.0,AT,True,2021-09-30,2020-07-03,False,14,289.83,19.53699018454423,False
1925.0,7.0,8901064.0,AT,True,2021-09-29,2020-07-03,False,14,275.0,21.626628007617967,False
2615.0,13.0,8901064.0,AT,True,2021-09-28,2020-07-03,False,14,201.15,29.378510254504405,False
1590.0,5.0,8901064.0,AT,True,2021-09-27,2020-07-03,False,14,318.0,17.863033003694838,False
1384.0,9.0,8901064.0,AT,True,2021-09-26,2020-07-03,False,14,153.78,15.548702941580917,False
1386.0,9.0,8901064.0,AT,True,2021-09-25,2020-07-03,False,14,154.0,15.571172165484935,False
1827.0,8.0,8901064.0,AT,True,2021-09-24,2020-07-03,False,14,228.38,20.52563603632105,False
1817.0,10.0,8901064.0,AT,True,2021-09-23,2020-07-03,False,14,181.7,20.41328991680096,False
1840.0,11.0,8901064.0,AT,True,2021-09-22,2020-07-03,False,14,167.27,20.67168599169717,False
2109.0,9.0,8901064.0,AT,True,2021-09-21,2020-07-03,False,14,234.33,23.693796606787682,False
1379.0,11.0,8901064.0,AT,True,2021-09-20,2020-07-03,False,14,125.36,15.49252988182087,False
1337.0,15.0,8901064.0,AT,True,2021-09-19,2020-07-03,False,14,89.13,15.020676179836478,False
1429.0,7.0,8901064.0,AT,True,2021-09-18,2020-07-03,False,14,204.14,16.054260479421337,False
2028.0,6.0,8901064.0,AT,True,2021-09-17,2020-07-03,False,14,338.0,22.783793038674926,False
2211.0,7.0,8901064.0,AT,True,2021-09-16,2020-07-03,False,14,315.86,24.839727025892635,False
2317.0,9.0,8901064.0,AT,True,2021-09-15,2020-07-03,False,14,257.44,26.030595892805625,False
2600.0,13.0,8901064.0,AT,True,2021-09-14,2020-07-03,False,14,200.0,29.209991075224266,False
1848.0,6.0,8901064.0,AT,True,2021-09-13,2020-07-03,False,14,308.0,20.761562887313247,False
1390.0,2.0,8901064.0,AT,True,2021-12-09,2020-07-03,False,17,695.0,15.616110613292973,False
1836.0,6.0,8901064.0,AT,True,2021-11-09,2020-07-03,False,16,306.0,20.626747543889135,False
2246.0,9.0,8901064.0,AT,True,2021-10-09,2020-07-03,False,15,249.56,25.232938444212962,False
2339.0,4.0,8901064.0,AT,True,2021-09-09,2020-07-03,False,14,584.75,26.27775735574983,False
2169.0,7.0,8901064.0,AT,True,2021-08-09,2020-07-03,False,13,309.86,24.367873323908242,False
2301.0,8.0,8901064.0,AT,True,2021-07-09,2020-07-03,False,12,287.62,25.850842101573473,False
1799.0,3.0,8901064.0,AT,True,2021-06-09,2020-07-03,False,11,599.67,20.21106690166479,False
1391.0,8.0,8901064.0,AT,True,2021-05-09,2020-07-03,False,10,173.88,15.627345225244982,False
1577.0,8.0,8901064.0,AT,True,2021-04-09,2020-07-03,False,9,197.12,17.716983048318717,False
1931.0,5.0,8901064.0,AT,True,2021-03-09,2020-07-03,False,8,386.2,21.69403567933002,False
1692.0,7.0,8901064.0,AT,True,2021-02-09,2020-07-03,False,7,241.71,19.00896342279979,False
1557.0,4.0,8901064.0,AT,True,2021-01-09,2020-07-03,False,6,389.25,17.492290809278533,False
1852.0,3.0,8901064.0,AT,True,2021-08-31,2020-07-03,False,13,617.33,20.806501335121283,False
1281.0,2.0,8901064.0,AT,True,2021-08-30,2020-07-03,False,13,640.5,14.391537910523954,False
1083.0,3.0,8901064.0,AT,True,2021-08-29,2020-07-03,False,13,361.0,12.167084744026107,False
1346.0,7.0,8901064.0,AT,True,2021-08-28,2020-07-03,False,13,192.29,15.121787687404561,False
1375.0,6.0,8901064.0,AT,True,2021-08-27,2020-07-03,False,13,229.17,15.447591434012832,False
1404.0,2.0,8901064.0,AT,True,2021-08-26,2020-07-03,False,13,702.0,15.773395180621103,False
1452.0,4.0,8901064.0,AT,True,2021-08-25,2020-07-03,False,13,363.0,16.312656554317552,False
1618.0,2.0,8901064.0,AT,True,2021-08-24,2020-07-03,False,13,809.0,18.1776021383511,False
1155.0,3.0,8901064.0,AT,True,2021-08-23,2020-07-03,False,13,385.0,12.975976804570779,False
983.0,2.0,8901064.0,AT,True,2021-08-22,2020-07-03,False,13,491.5,11.043623548825174,False
1106.0,2.0,8901064.0,AT,True,2021-08-21,2020-07-03,False,13,553.0,12.425480818922322,False
1286.0,1.0,8901064.0,AT,True,2021-08-20,2020-07-03,False,13,1286.0,14.447710970284001,False
1312.0,2.0,8901064.0,AT,True,2021-08-19,2020-07-03,False,13,656.0,14.739810881036245,False
1291.0,0.0,8901064.0,AT,True,2021-08-18,2020-07-03,False,13,,14.503884030044048,False
1213.0,0.0,8901064.0,AT,True,2021-08-17,2020-07-03,False,13,,13.62758429778732,False
875.0,0.0,8901064.0,AT,True,2021-08-16,2020-07-03,False,13,,9.830285458008166,False
796.0,0.0,8901064.0,AT,True,2021-08-15,2020-07-03,True,13,,8.94275111379943,False
833.0,2.0,8901064.0,AT,True,2021-08-14,2020-07-03,False,13,416.5,9.358431756023775,False
951.0,2.0,8901064.0,AT,True,2021-08-13,2020-07-03,False,13,475.5,10.684115966360876,False
968.0,2.0,8901064.0,AT,True,2021-12-08,2020-07-03,True,17,484.0,10.875104369545035,False
859.0,0.0,8901064.0,AT,True,2021-11-08,2020-07-03,False,16,,9.650531666776017,False
874.0,1.0,8901064.0,AT,True,2021-10-08,2020-07-03,False,15,874.0,9.819050846056157,False
617.0,1.0,8901064.0,AT,True,2021-09-08,2020-07-03,False,14,617.0,6.931755574389759,False
436.0,1.0,8901064.0,AT,True,2021-08-08,2020-07-03,False,13,436.0,4.898290811076069,False
563.0,1.0,8901064.0,AT,True,2021-07-08,2020-07-03,False,12,563.0,6.325086528981254,False
571.0,1.0,8901064.0,AT,True,2021-06-08,2020-07-03,False,11,571.0,6.414963424597329,False
600.0,1.0,8901064.0,AT,True,2021-05-08,2020-07-03,False,10,600.0,6.7407671712056,False
497.0,2.0,8901064.0,AT,True,2021-04-08,2020-07-03,False,9,248.5,5.583602140148638,False
595.0,1.0,8901064.0,AT,True,2021-03-08,2020-07-03,False,8,595.0,6.684594111445553,False
403.0,2.0,8901064.0,AT,True,2021-02-08,2020-07-03,False,7,201.5,4.527548616659761,False
346.0,1.0,8901064.0,AT,False,2021-01-08,2020-07-03,False,6,346.0,3.887175735395229,False
420.0,1.0,8901064.0,AT,False,2021-07-31,2020-07-03,False,12,420.0,4.71853701984392,False
544.0,0.0,8901064.0,AT,False,2021-07-30,2020-07-03,False,12,,6.111628901893077,False
531.0,1.0,8901064.0,AT,False,2021-07-29,2020-07-03,False,12,531.0,5.965578946516955,False
506.0,0.0,8901064.0,AT,False,2021-07-28,2020-07-03,False,12,,5.684713647716722,False
547.0,0.0,8901064.0,AT,False,2021-07-27,2020-07-03,False,12,,6.145332737749105,False
365.0,1.0,8901064.0,AT,False,2021-07-26,2020-07-03,False,12,365.0,4.100633362483406,False
316.0,2.0,8901064.0,AT,False,2021-07-25,2020-07-03,False,12,158.0,3.5501373768349493,False
325.0,1.0,8901064.0,AT,False,2021-07-24,2020-07-03,False,12,325.0,3.6512488844030333,False
342.0,1.0,8901064.0,AT,False,2021-07-23,2020-07-03,False,12,342.0,3.8422372875871917,False
421.0,1.0,8901064.0,AT,False,2021-07-22,2020-07-03,False,12,421.0,4.729771631795929,False
419.0,0.0,8901064.0,AT,False,2021-07-21,2020-07-03,False,12,,4.707302407891911,False
363.0,0.0,8901064.0,AT,False,2021-07-20,2020-07-03,False,12,,4.078164138579388,False
336.0,0.0,8901064.0,AT,False,2021-07-19,2020-07-03,False,12,,3.7748296158751358,False
265.0,0.0,8901064.0,AT,False,2021-07-18,2020-07-03,False,12,,2.977172167282473,False
336.0,0.0,8901064.0,AT,False,2021-07-17,2020-07-03,False,12,,3.7748296158751358,False
431.0,1.0,8901064.0,AT,False,2021-07-16,2020-07-03,False,12,431.0,4.842117751316023,False
353.0,0.0,8901064.0,AT,False,2021-07-15,2020-07-03,False,12,,3.9658180190592947,False
301.0,1.0,8901064.0,AT,False,2021-07-14,2020-07-03,False,12,301.0,3.381618197554809,False
273.0,2.0,8901064.0,AT,False,2021-07-13,2020-07-03,False,12,136.5,3.067049062898548,False
245.0,0.0,8901064.0,AT,False,2021-12-07,2020-07-03,False,17,,2.7524799282422867,False
184.0,0.0,8901064.0,AT,False,2021-11-07,2020-07-03,False,16,,2.067168599169717,False
154.0,0.0,8901064.0,AT,False,2021-10-07,2020-07-03,False,15,,1.7301302406094372,False
178.0,0.0,8901064.0,AT,False,2021-09-07,2020-07-03,False,14,,1.9997609274576613,False
199.0,0.0,8901064.0,AT,False,2021-08-07,2020-07-03,False,13,,2.2356877784498574,False
148.0,1.0,8901064.0,AT,False,2021-07-07,2020-07-03,False,12,148.0,1.6627225688973812,False
127.0,1.0,8901064.0,AT,False,2021-06-07,2020-07-03,False,11,127.0,1.4267957179051853,False
103.0,0.0,8901064.0,AT,False,2021-05-07,2020-07-03,False,10,,1.1571650310569612,False
73.0,0.0,8901064.0,AT,False,2021-04-07,2020-07-03,False,9,,0.8201266724966813,False
68.0,3.0,8901064.0,AT,False,2021-03-07,2020-07-03,False,8,22.67,0.7639536127366346,False
104.0,3.0,8901064.0,AT,False,2021-02-07,2020-07-03,False,7,34.67,1.1683996430089707,False
108.0,1.0,8901064.0,AT,False,2021-01-07,2020-07-03,False,6,108.0,1.213338090817008,False
80.0,0.0,8901064.0,AT,False,2021-06-30,2020-07-03,False,11,,0.8987689561607466,False
106.0,1.0,8901064.0,AT,False,2021-06-29,2020-07-03,False,11,106.0,1.1908688669129892,False
93.0,1.0,8901064.0,AT,False,2021-06-28,2020-07-03,False,11,93.0,1.044818911536868,False
73.0,1.0,8901064.0,AT,False,2021-06-27,2020-07-03,False,11,73.0,0.8201266724966813,False
66.0,2.0,8901064.0,AT,False,2021-06-26,2020-07-03,False,11,33.0,0.7414843888326159,False
117.0,0.0,8901064.0,AT,False,2021-06-25,2020-07-03,False,11,,1.314449598385092,False
108.0,3.0,8901064.0,AT,False,2021-06-24,2020-07-03,False,11,36.0,1.213338090817008,False
99.0,4.0,8901064.0,AT,False,2021-06-23,2020-07-03,False,11,24.75,1.112226583248924,False
116.0,0.0,8901064.0,AT,False,2021-06-22,2020-07-03,False,11,,1.3032149864330826,False
102.0,2.0,8901064.0,AT,False,2021-06-21,2020-07-03,False,11,51.0,1.145930419104952,False
115.0,1.0,8901064.0,AT,False,2021-06-20,2020-07-03,False,11,115.0,1.2919803744810732,False
108.0,2.0,8901064.0,AT,False,2021-06-19,2020-07-03,False,11,54.0,1.213338090817008,False
149.0,4.0,8901064.0,AT,False,2021-06-18,2020-07-03,False,11,37.25,1.6739571808493905,False
131.0,2.0,8901064.0,AT,False,2021-06-17,2020-07-03,False,11,65.5,1.4717341657132226,False
171.0,1.0,8901064.0,AT,False,2021-06-16,2020-07-03,False,11,171.0,1.9211186437935959,False
180.0,3.0,8901064.0,AT,False,2021-06-15,2020-07-03,False,11,60.0,2.02223015136168,False
147.0,2.0,8901064.0,AT,False,2021-06-14,2020-07-03,False,11,73.5,1.651487956945372,False
103.0,3.0,8901064.0,AT,False,2021-06-13,2020-07-03,False,11,34.33,1.1571650310569612,False
207.0,4.0,8901064.0,AT,False,2021-12-06,2020-07-03,False,17,51.75,2.325564674065932,False
198.0,3.0,8901064.0,AT,False,2021-11-06,2020-07-03,False,16,66.0,2.224453166497848,False
227.0,0.0,8901064.0,AT,False,2021-10-06,2020-07-03,False,15,,2.5502569131061184,False
287.0,4.0,8901064.0,AT,False,2021-09-06,2020-07-03,False,14,71.75,3.2243336302266785,False
356.0,4.0,8901064.0,AT,False,2021-08-06,2020-07-03,False,13,89.0,3.9995218549153226,False
307.0,4.0,8901064.0,AT,False,2021-07-06,2020-07-03,False,12,76.75,3.4490258692668654,False
311.0,5.0,8901064.0,AT,False,2021-06-06,2020-07-03,False,11,62.2,3.4939643170749024,False
326.0,4.0,8901064.0,AT,False,2021-05-06,2020-07-03,False,10,81.5,3.6624834963550423,False
284.0,2.0,8901064.0,AT,False,2021-04-06,2020-07-03,False,9,142.0,3.1906297943706505,False
351.0,4.0,8901064.0,AT,False,2021-03-06,2020-07-03,False,8,87.75,3.9433487951552757,False
305.0,6.0,8901064.0,AT,False,2021-02-06,2020-07-03,False,7,50.83,3.4265566453628464,False
489.0,7.0,8901064.0,AT,False,2021-01-06,2020-07-03,True,6,69.86,5.4937252445325635,False
360.0,5.0,8901064.0,AT,False,2021-05-31,2020-07-03,False,10,72.0,4.04446030272336,False
327.0,5.0,8901064.0,AT,False,2021-05-30,2020-07-03,False,10,65.4,3.673718108307052,False
385.0,5.0,8901064.0,AT,False,2021-05-29,2020-07-03,False,10,77.0,4.325325601523593,False
